CLIENTNUM,Income_Category,No_of_product,Total_Trans_Amt,Total_Trans_Count,Credit Score,Outstanding Loans,Balance,PhoneService,InternetService,TechSupport,PaperlessBilling,PaymentMethod,Recency,Frequency,Monetary,engagement_score,ClickThroughRate,ConversionRate,ChosenTiming,ChosenFrequency,ChosenChannel
820220352,4,3,3759,43,322.1963171216742,46780.11938441447,138171.8740701802,1,2,1,0,0,0.33241758241758246,0.31851851851851853,0.21316774413065667,0.2924729117617856,0.09795428305880205,0.0002576697433338125,6,1,Email
491354938,4,6,4875,71,508.1211087217637,10141.616776284816,279998.4260694662,1,2,2,0,3,0.35439560439560436,0.5259259259259259,0.27645457638652604,0.3824723924519773,0.09795428305880205,0.0002576697433338125,6,1,Email
892226113,3,2,2379,50,396.9286282422796,2381.0496407800565,157363.87099167565,1,2,0,1,3,0.1428571428571429,0.37037037037037035,0.1349098332766247,0.20872691823695566,0.09795428305880205,0.0002576697433338125,6,1,Email
711371208,4,4,4490,68,246.45799401890216,23340.163609070383,217339.737566544,1,0,0,1,2,0.23076923076923073,0.5037037037037037,0.2546217534308722,0.31980532944806506,0.09795428305880205,0.0002576697433338125,6,1,Email
233076065,3,5,4267,83,631.7814149381859,38211.39212564987,121234.15199000224,1,0,1,0,2,0.9340659340659341,0.6148148148148148,0.24197572870590903,0.6306635366825908,0.09795428305880205,0.0002576697433338125,6,1,Email
402794306,4,2,13823,87,710.9788097065493,35996.89595653636,212186.6967977448,1,1,2,0,2,0.01098901098901095,0.6444444444444445,0.7838834070545537,0.4328939598453038,0.09795428305880205,0.0002576697433338125,6,1,Email
719453283,4,3,4454,76,819.5888535021833,21606.406316775257,85273.65411330631,1,2,0,1,3,0.9175824175824175,0.562962962962963,0.2525802427129409,0.6116959287357382,0.09795428305880205,0.0002576697433338125,6,1,Email
613706280,3,3,2543,76,789.9913087255808,34799.20848634075,49305.895936072746,1,1,0,1,2,0.14835164835164838,0.562962962962963,0.1442100487694227,0.27149256286037504,0.09795428305880205,0.0002576697433338125,6,1,Email
623194194,4,1,3099,79,444.3644101205053,34969.558309422755,160829.25016548307,1,2,0,0,0,0.6868131868131868,0.5851851851851851,0.17574004763525009,0.5030028445714053,0.09795428305880205,0.0002576697433338125,6,1,Email
141766071,4,4,2115,54,734.99393973019,33599.814488649296,37979.21085934776,1,1,0,1,2,0.9313186813186813,0.4,0.11993875467846206,0.5285090989310112,0.09795428305880205,0.0002576697433338125,6,1,Email
513536094,2,4,5039,84,680.5279190350835,26718.31281698752,52752.12843955659,1,1,0,1,3,0.4642857142857143,0.6222222222222222,0.285754791879324,0.4581073899447496,0.09795428305880205,0.0002576697433338125,6,1,Email
144609944,4,2,4043,81,833.0622710115438,26433.41706060773,43872.68131518505,1,1,2,0,3,0.2994505494505495,0.6,0.22927299534989226,0.3685621183851875,0.09795428305880205,0.0002576697433338125,6,1,Email
523482889,4,2,15748,112,858.5238186450274,36360.95095001576,199847.29366014176,1,1,0,0,2,0.40934065934065933,0.8296296296296296,0.893047521832823,0.6805394091749996,0.09795428305880205,0.0002576697433338125,6,1,Email
469853855,4,3,3639,80,675.3266653958951,38730.07710623795,171089.624228604,1,1,0,1,2,0.9642857142857143,0.5925925925925926,0.2063627084042191,0.6254008760133292,0.09795428305880205,0.0002576697433338125,6,1,Email
624974305,3,1,7579,84,661.974613437978,8207.179296156024,286341.8506259351,1,2,0,1,1,0.48351648351648346,0.6222222222222222,0.4297947147555858,0.5090116744999358,0.09795428305880205,0.0002576697433338125,6,1,Email
872079044,4,3,2009,55,691.1258664699092,38922.02124813904,18037.348001584047,1,0,0,1,2,0.7472527472527473,0.4074074074074074,0.11392763978677554,0.45530161305935374,0.09795428305880205,0.0002576697433338125,6,1,Email
386276784,1,5,2587,44,513.6051019302996,23754.35554964663,195117.2166514466,1,0,0,1,2,0.2582417582417582,0.32592592592592595,0.14670522853578313,0.245086049635216,0.09795428305880205,0.0002576697433338125,6,1,Email
734245028,3,6,3046,86,655.3752993841015,28755.688884649982,157239.24291136942,1,1,2,1,3,0.7197802197802198,0.6370370370370371,0.17273449018940681,0.5308435460800212,0.09795428305880205,0.0002576697433338125,6,1,Email
433408328,4,3,3220,80,196.30092919169203,36229.14065963768,165416.60271483855,1,2,2,1,0,0.11813186813186816,0.5925925925925926,0.1826017919927413,0.2798110626283474,0.09795428305880205,0.0002576697433338125,6,1,Email
535273086,1,5,4647,104,549.9210078755781,11851.24102608462,81930.20292619974,1,0,0,0,3,0.9697802197802198,0.7703703703703704,0.2635250085062947,0.6980807015750874,0.09795428305880205,0.0002576697433338125,6,1,Email
929771489,4,4,1566,52,852.0142928450705,12046.620661306106,19639.764852070773,1,1,0,1,1,0.7967032967032968,0.3851851851851852,0.08880571623001021,0.46087858910587737,0.09795428305880205,0.0002576697433338125,6,1,Email
574699756,1,2,2010,57,779.3553521892479,34789.34290973016,66419.81724658253,1,1,0,0,3,0.4945054945054945,0.4222222222222222,0.11398434841782919,0.3586641689942132,0.09795428305880205,0.0002576697433338125,6,1,Email
942686124,2,6,3634,81,623.5230948782083,12294.032622287774,98974.80458431489,1,2,1,0,3,0.3846153846153846,0.6,0.2060791652489509,0.39566990342083913,0.09795428305880205,0.0002576697433338125,6,1,Email
674214247,4,4,4498,60,477.3223390637229,32743.281244220427,106820.554663489,1,1,2,1,3,0.28296703296703296,0.4444444444444444,0.2550754224793014,0.32304277326393693,0.09795428305880205,0.0002576697433338125,6,1,Email
512776699,4,4,3843,77,558.2255712545526,31019.68407560406,69625.02807410609,0,1,2,1,2,0.6565934065934066,0.5703703703703704,0.21793126913916297,0.4991278544902227,0.09795428305880205,0.0002576697433338125,6,1,Email
801037833,3,6,4236,87,704.1354978129136,5630.981800428173,26008.509831586576,1,0,0,1,0,0.6510989010989011,0.6444444444444445,0.240217761143246,0.5258382221158675,0.09795428305880205,0.0002576697433338125,6,1,Email
761630124,2,5,2503,51,732.4236069950657,33608.55826988783,175034.31617384954,1,1,0,1,3,0.5934065934065934,0.37777777777777777,0.14194170352727686,0.39327848175415375,0.09795428305880205,0.0002576697433338125,6,1,Email
564469455,4,4,4656,79,344.40168347951385,-4315.31587664536,101880.6607010722,1,1,2,1,2,0.4010989010989011,0.5851851851851851,0.2640353861857775,0.41520573185084925,0.09795428305880205,0.0002576697433338125,6,1,Email
522728768,3,5,2586,40,685.1065038004747,42996.94408450603,163584.42406252882,1,1,0,1,3,0.793956043956044,0.2962962962962963,0.1466485199047295,0.4504658624427253,0.09795428305880205,0.0002576697433338125,6,1,Email
845431068,4,2,7741,81,558.5773226211497,8346.179566714156,43056.800103073154,1,2,2,1,2,0.3791208791208791,0.6,0.4389815129862765,0.46334280554423457,0.09795428305880205,0.0002576697433338125,6,1,Email
202904696,2,4,1756,56,654.2560885215438,53878.82992499597,157480.64539965027,1,0,0,0,3,0.8434065934065934,0.4148148148148148,0.09958035613020302,0.49168118864614274,0.09795428305880205,0.0002576697433338125,6,1,Email
368254279,4,4,4747,82,516.1948322479903,33180.50531634699,156548.98518341623,1,1,1,1,1,0.8296703296703296,0.6074074074074074,0.2691958716116593,0.5948491155738519,0.09795428305880205,0.0002576697433338125,6,1,Email
483864555,2,3,4898,92,459.3643106517869,867.0768331854306,182359.2856468061,1,1,0,1,2,0.9423076923076923,0.6814814814814815,0.2777588749007599,0.6646951838377493,0.09795428305880205,0.0002576697433338125,6,1,Email
289478303,3,2,4022,80,442.0564848117741,11956.17551837474,278572.3933829772,0,2,0,0,2,0.5302197802197802,0.5925925925925926,0.2280821140977657,0.4582903240950196,0.09795428305880205,0.0002576697433338125,6,1,Email
355230578,4,2,2893,83,940.631393254409,36165.94555410063,270247.6698953259,1,1,2,1,2,0.29670329670329665,0.6148148148148148,0.16405806963819894,0.3523431840172228,0.09795428305880205,0.0002576697433338125,6,1,Email
577171208,4,2,3396,38,803.8260911247787,22986.254015627623,103937.75509421129,1,1,0,1,2,0.34615384615384615,0.2814814814814815,0.19258251105818305,0.2806807362234378,0.09795428305880205,0.0002576697433338125,6,1,Email
285543121,0,3,2586,49,422.4160470823189,46329.87299055558,261774.63627026696,1,2,0,0,3,0.06043956043956045,0.362962962962963,0.1466485199047295,0.17705926903613192,0.09795428305880205,0.0002576697433338125,6,1,Email
651366967,4,5,4502,84,408.6908498516726,22944.272535132204,195573.0537544647,1,0,2,1,2,0.40384615384615385,0.6222222222222222,0.25530225700351594,0.424795805306183,0.09795428305880205,0.0002576697433338125,6,1,Email
688112006,4,2,1412,68,569.0529533151943,15976.241378719966,36121.96742177295,1,1,0,0,2,0.35439560439560436,0.5037037037037037,0.08007258704774867,0.31689112898367744,0.09795428305880205,0.0002576697433338125,6,1,Email
193025872,4,2,4492,87,496.5440559974693,38160.13506344183,164211.30878457334,1,2,0,1,0,0.3489010989010989,0.6444444444444445,0.25473517069297946,0.4093143241016667,0.09795428305880205,0.0002576697433338125,6,1,Email
903621377,4,1,1736,57,290.95943950733323,10938.391971642552,-14432.203728019842,1,0,0,0,0,0.7802197802197802,0.4222222222222222,0.09844618350913009,0.46828843380731777,0.09795428305880205,0.0002576697433338125,6,1,Email
607018145,2,4,1824,40,274.5143830950607,40070.45229297048,141031.94632112357,1,0,0,1,3,0.7142857142857143,0.2962962962962963,0.10343654304185097,0.4056341375157299,0.09795428305880205,0.0002576697433338125,6,1,Email
48087707,4,5,2761,33,493.4892718031314,46862.81653884982,96841.8942692407,0,0,0,0,3,0.7252747252747253,0.24444444444444444,0.1565725303391176,0.41041498254495873,0.09795428305880205,0.0002576697433338125,6,1,Email
72366893,4,3,2002,75,544.3199813429835,33031.65709248524,5500.495513312359,0,1,1,1,0,0.052197802197802234,0.5555555555555556,0.11353067936940002,0.22160499135660755,0.09795428305880205,0.0002576697433338125,6,1,Email
369415082,0,1,5269,67,587.7076650797584,18054.903466225453,71603.85024485044,1,2,0,1,1,0.9835164835164835,0.4962962962962963,0.2987977770216627,0.6319348154019812,0.09795428305880205,0.0002576697433338125,6,1,Email
518428974,4,6,4979,86,889.2985844501875,30795.029929870718,-9232.514874715096,1,0,0,1,0,0.5,0.6370370370370371,0.28235227401610524,0.47581679331594273,0.09795428305880205,0.0002576697433338125,6,1,Email
39652698,4,4,15420,119,605.8268665727176,27989.82707533192,117974.64225761144,1,1,0,1,2,0.2994505494505495,0.8814814814814815,0.8744470908472269,0.6465587914788322,0.09795428305880205,0.0002576697433338125,6,1,Email
723957297,3,3,4250,84,512.3022360859238,13008.396287232472,257192.05752478165,1,0,2,1,1,0.6291208791208791,0.6222222222222222,0.24101168197799705,0.5106185229084174,0.09795428305880205,0.0002576697433338125,6,1,Email
712311258,1,5,4634,54,265.00356030936604,56278.37780130162,167176.47743593453,1,0,0,1,0,0.6318681318681318,0.4,0.26278779630259724,0.4515835916380319,0.09795428305880205,0.0002576697433338125,6,1,Email
743754821,1,1,4740,83,597.3110921533965,39165.2768422775,152225.7156334856,1,2,2,1,3,0.6813186813186813,0.6148148148148148,0.2687989111942838,0.5376115903302021,0.09795428305880205,0.0002576697433338125,6,1,Email
955959206,3,2,1191,73,386.1524828125228,39886.3475997192,172828.61603142336,1,2,0,1,0,0.08241758241758246,0.5407407407407407,0.06753997958489281,0.21545124906472304,0.09795428305880205,0.0002576697433338125,6,1,Email
74151363,3,2,8115,86,481.7972054870143,24418.88843248732,49796.75583419572,1,2,0,0,3,0.35439560439560436,0.6370370370370371,0.46019054100034024,0.47092651516945494,0.09795428305880205,0.0002576697433338125,6,1,Email
225013668,4,2,1629,107,526.4124093532271,35216.156675298174,-24383.426973178488,1,1,2,1,3,0.7994505494505495,0.7925925925925926,0.09237835998638994,0.5852715055539146,0.09795428305880205,0.0002576697433338125,6,1,Email
809292483,4,4,1224,32,489.00952546628014,51589.74094919524,126335.90807644962,1,1,2,0,2,0.48351648351648346,0.23703703703703705,0.06941136440966315,0.28534111384060346,0.09795428305880205,0.0002576697433338125,6,1,Email
588094892,0,2,14532,101,321.58419739040625,45199.86538065645,99911.35321300378,1,1,0,0,3,0.23076923076923073,0.7481481481481481,0.824089826471589,0.5639790846936135,0.09795428305880205,0.0002576697433338125,6,1,Email
163093616,4,4,2199,48,360.2910917052403,53580.46178705033,65160.52670230343,1,2,0,1,2,0.008241758241758212,0.35555555555555557,0.12470227968696836,0.14737405386946045,0.09795428305880205,0.0002576697433338125,6,1,Email
14983270,4,2,4534,69,443.654871798017,17715.871373780865,13901.566962432888,0,1,0,1,1,0.16758241758241754,0.5111111111111111,0.2571169331972326,0.29750138032547013,0.09795428305880205,0.0002576697433338125,6,1,Email
141998272,4,5,4919,81,591.3323173049752,42177.772682406765,62240.56921064103,1,1,0,1,1,0.29670329670329665,0.6,0.2789497561528865,0.38236624552718457,0.09795428305880205,0.0002576697433338125,6,1,Email
51342306,3,2,7923,78,539.5114920734019,31561.32314212872,85378.06173169106,1,2,0,0,1,0.945054945054945,0.5777777777777777,0.44930248383804017,0.6861460565067234,0.09795428305880205,0.0002576697433338125,6,1,Email
272139519,4,6,2704,35,229.05862452154344,18641.3013413282,153374.5953051945,1,0,0,1,1,0.1428571428571429,0.25925925925925924,0.15334013836905977,0.18092267643135287,0.09795428305880205,0.0002576697433338125,6,1,Email
669912386,3,1,1943,31,474.377015214633,16754.617819215546,161183.9755762203,1,1,0,0,3,0.47527472527472525,0.22962962962962963,0.11018487013723488,0.29205424003994945,0.09795428305880205,0.0002576697433338125,6,1,Email
796708140,4,6,4875,80,649.6391092159528,43070.7955921683,202800.2264421368,1,0,2,1,1,0.030219780219780223,0.5925925925925926,0.27645457638652604,0.27280206278164765,0.09795428305880205,0.0002576697433338125,6,1,Email
91073825,1,3,1569,34,565.5925869308356,36299.95449419189,34870.275541234194,1,0,1,1,2,0.9478021978021978,0.2518518518518518,0.08897584212317115,0.481369187313386,0.09795428305880205,0.0002576697433338125,6,1,Email
730869800,4,4,14610,115,673.8591286612688,19782.89644395537,181821.1043586598,1,1,1,0,2,0.6016483516483517,0.8518518518518519,0.8285130996937734,0.7447688261230283,0.09795428305880205,0.0002576697433338125,6,1,Email
270936942,3,3,3952,35,863.9609650433603,20634.538879425425,44640.807505647244,1,1,0,1,2,0.8241758241758241,0.25925925925925924,0.22411250992401044,0.4746818604253106,0.09795428305880205,0.0002576697433338125,6,1,Email
2713282,1,4,2003,42,581.9292025720944,12115.28011912625,91484.94879099028,1,1,0,0,2,0.8186813186813187,0.3111111111111111,0.11358738800045366,0.4548820772059969,0.09795428305880205,0.0002576697433338125,6,1,Email
78976177,1,2,4602,80,593.8377916444445,50432.55473807333,186335.8950494704,1,1,2,1,1,0.9148351648351648,0.5925925925925926,0.2609731201088806,0.6220037797445079,0.09795428305880205,0.0002576697433338125,6,1,Email
208219879,1,2,7978,75,541.6954068896475,16986.580349435026,114955.19784304278,1,2,2,0,0,0.6401098901098901,0.5555555555555556,0.4524214585459907,0.5584370602744199,0.09795428305880205,0.0002576697433338125,6,1,Email
714173808,4,5,1389,34,625.3838084733594,39025.52744229511,194351.7854210781,1,0,2,1,2,0.6538461538461539,0.2518518518518518,0.07876828853351481,0.36072450365407155,0.09795428305880205,0.0002576697433338125,6,1,Email
521669721,4,1,3568,48,248.86621068558128,43907.42241714675,104315.83917949852,0,2,0,1,3,0.7417582417582418,0.35555555555555557,0.20233639559941022,0.46407088204978647,0.09795428305880205,0.0002576697433338125,6,1,Email
404083845,0,4,1104,52,750.8848091893949,22213.90586422397,82181.89752503176,1,2,0,1,0,0.6043956043956045,0.3851851851851852,0.06260632868322559,0.37609569591876496,0.09795428305880205,0.0002576697433338125,6,1,Email
812365396,3,5,7756,48,572.4970315932678,33964.27307897204,121030.04039347974,1,0,2,0,0,0.3653846153846154,0.35555555555555557,0.4398321424520812,0.38477015555613714,0.09795428305880205,0.0002576697433338125,6,1,Email
195046285,1,2,4655,91,642.7753941554488,20115.552542330443,127703.1115503887,1,1,0,1,1,0.42582417582417587,0.674074074074074,0.2639786775547238,0.4517454958183097,0.09795428305880205,0.0002576697433338125,6,1,Email
730508506,4,5,2179,47,779.6692214469065,31334.26498677206,-36970.8707079711,1,2,1,1,0,0.19780219780219777,0.34814814814814815,0.12356810706589542,0.2206357556850922,0.09795428305880205,0.0002576697433338125,6,1,Email
332257378,1,3,14483,57,296.8169644994613,46863.39337313903,105381.23660754495,1,1,2,0,2,0.42307692307692313,0.4222222222222222,0.8213111035499603,0.542290766962424,0.09795428305880205,0.0002576697433338125,6,1,Email
628003453,3,5,4627,92,225.9871007664721,46106.25349423759,147512.57825508685,1,1,2,1,3,0.3516483516483516,0.6814814814814815,0.2623908358852217,0.4238210358693516,0.09795428305880205,0.0002576697433338125,6,1,Email
29416032,1,4,4858,54,527.1590082509808,21696.570453123557,164638.3673490336,1,1,0,1,2,0.9725274725274725,0.4,0.27549052965861404,0.5916581479085733,0.09795428305880205,0.0002576697433338125,6,1,Email
65715733,4,3,8806,45,297.63510135693497,4970.141975322684,154170.4479338733,1,2,0,0,3,0.17307692307692313,0.3333333333333333,0.4993762050584099,0.31904363074829223,0.09795428305880205,0.0002576697433338125,6,1,Email
369311932,1,5,4533,87,442.08811056454766,41351.593887909374,60493.41731332605,1,1,2,1,0,0.8818681318681318,0.6444444444444445,0.257060224566179,0.6231986534504398,0.09795428305880205,0.0002576697433338125,6,1,Email
716858433,4,4,5372,75,550.5236966927677,40647.32749260617,56745.74154594173,0,0,2,1,3,0.005494505494505475,0.5555555555555556,0.30463876602018825,0.26025609867052535,0.09795428305880205,0.0002576697433338125,6,1,Email
827612511,4,2,1965,90,629.2827864033129,38994.7281518214,26544.64207866244,1,2,0,0,3,0.6373626373626373,0.6666666666666666,0.11143246002041511,0.4883747929511794,0.09795428305880205,0.0002576697433338125,6,1,Email
130694464,4,2,1928,40,633.2135259416259,2508.770994814932,56524.80173613323,1,0,2,0,1,0.5879120879120879,0.2962962962962963,0.10933424067143019,0.3568539962551531,0.09795428305880205,0.0002576697433338125,6,1,Email
239842801,0,3,1751,44,314.6522348402462,23533.12414035233,58700.571364940086,1,2,0,1,2,0.5247252747252747,0.32592592592592595,0.09929681297493478,0.33745693156036816,0.09795428305880205,0.0002576697433338125,6,1,Email
875217052,3,6,2091,46,812.6682471700494,34692.2200868057,244789.80449688784,1,2,2,1,0,0.9697802197802198,0.34074074074074073,0.11857774753317454,0.5257076343942625,0.09795428305880205,0.0002576697433338125,6,1,Email
510315742,4,4,5024,69,765.9120016965404,27497.06647437318,140478.0477665731,1,1,0,1,3,0.228021978021978,0.5111111111111111,0.28490416241351935,0.33001337326618035,0.09795428305880205,0.0002576697433338125,6,1,Email
623085283,1,5,4144,87,631.5103429479576,25486.063960624208,130075.63051487572,1,1,0,1,2,0.3351648351648352,0.6444444444444445,0.23500056708631054,0.39789943752516055,0.09795428305880205,0.0002576697433338125,6,1,Email
720096558,4,5,1540,36,478.6395972149192,31357.18802705386,203946.43786521832,1,1,2,0,1,0.7527472527472527,0.26666666666666666,0.0873312918226154,0.4072982886456858,0.09795428305880205,0.0002576697433338125,6,1,Email
138070721,0,1,3989,76,566.0895128219678,30631.783766273067,150163.66678538304,1,1,0,0,0,0.02472527472527475,0.562962962962963,0.22621072927299535,0.2466422175608974,0.09795428305880205,0.0002576697433338125,6,1,Email
525804233,0,6,4125,82,412.4836370062632,30708.15491431895,118025.28806796856,1,1,2,1,3,0.33241758241758246,0.6074074074074074,0.23392310309629125,0.3853661861181426,0.09795428305880205,0.0002576697433338125,6,1,Email
391201581,3,2,8140,87,323.0856795280082,35770.041327120576,165768.6205955287,1,1,2,1,0,0.9368131868131868,0.6444444444444445,0.46160825677668144,0.7065410850916125,0.09795428305880205,0.0002576697433338125,6,1,Email
416736426,4,6,4874,82,664.3622162718594,21508.434719096094,175314.55996641374,1,1,1,0,1,0.6291208791208791,0.6074074074074074,0.27639786775547237,0.5167899341972155,0.09795428305880205,0.0002576697433338125,6,1,Email
547967151,4,4,2368,36,574.6252402584132,13527.772051166918,200212.13561532728,1,1,0,0,3,0.46153846153846156,0.26666666666666666,0.13428603833503458,0.304901196115895,0.09795428305880205,0.0002576697433338125,6,1,Email
708300483,4,5,704,16,372.1333750037932,28109.9021358002,219949.8794777137,1,1,1,1,1,0.09615384615384615,0.11851851851851852,0.03992287626176704,0.08599395689562414,0.09795428305880205,0.0002576697433338125,6,1,Email
824560758,4,1,2475,61,430.1056501840332,43490.47255573291,244580.4831853002,0,2,2,0,2,0.706043956043956,0.45185185185185184,0.14035386185777476,0.46007929653047036,0.09795428305880205,0.0002576697433338125,6,1,Email
663002909,3,3,4237,43,717.9742578721854,14602.62146325652,106919.51141637974,1,2,0,1,0,0.7307692307692308,0.31851851851851853,0.24027446977429964,0.45994558879553776,0.09795428305880205,0.0002576697433338125,6,1,Email
877434820,3,4,2608,40,660.7724837045172,33131.69866699859,52923.62078946324,1,0,2,0,0,0.7912087912087912,0.2962962962962963,0.1478961097879097,0.44974123830877827,0.09795428305880205,0.0002576697433338125,6,1,Email
380835257,3,3,4520,78,795.8781373868567,18530.575131393056,179232.9983305735,1,1,0,1,2,0.16208791208791207,0.5777777777777777,0.25632301236248156,0.31506540187724263,0.09795428305880205,0.0002576697433338125,6,1,Email
866473530,3,2,13226,81,445.27781259214606,23846.095103940577,179818.42517096212,0,2,1,1,2,0.7554945054945055,0.6,0.7500283543155268,0.7072063084924602,0.09795428305880205,0.0002576697433338125,6,1,Email
957565007,4,2,2916,68,924.2395611543088,45943.044043545466,144367.10479281074,1,1,1,1,3,0.6126373626373627,0.5037037037037037,0.1653623681524328,0.445774766611786,0.09795428305880205,0.0002576697433338125,6,1,Email
887220825,2,3,4555,86,367.3362029495089,27350.84653708784,304987.8731508488,1,2,0,1,2,0.6043956043956045,0.6370370370370371,0.2583078144493592,0.5103616972041607,0.09795428305880205,0.0002576697433338125,6,1,Email
468829478,1,2,16035,89,388.8568466651036,17653.84455722399,127637.08245470624,1,1,2,1,2,0.18956043956043955,0.6592592592592592,0.9093228989452194,0.5463988232855195,0.09795428305880205,0.0002576697433338125,6,1,Email
458027334,3,3,1745,49,768.2613473191462,3536.490170638805,162842.1011116476,1,1,2,0,0,0.7747252747252747,0.362962962962963,0.0989565611886129,0.4484659671355827,0.09795428305880205,0.0002576697433338125,6,1,Email
300218049,4,6,2735,43,571.1539398412692,22829.58460476713,126770.10261252114,1,1,0,0,2,0.3873626373626373,0.31851851851851853,0.1550981059317228,0.29703004228012736,0.09795428305880205,0.0002576697433338125,6,1,Email
314414112,3,5,4245,87,654.5321722348654,28367.130956169414,161734.3429571289,1,1,2,0,0,0.3434065934065934,0.6444444444444445,0.2407281388227288,0.4029144123427893,0.09795428305880205,0.0002576697433338125,6,1,Email
223725423,0,5,12609,45,462.7853917884166,28951.855035112985,9857.549977680172,1,1,0,1,3,0.2554945054945055,0.3333333333333333,0.715039128955427,0.4167095408844303,0.09795428305880205,0.0002576697433338125,6,1,Email
855558248,4,4,2037,42,468.46156061874046,13022.78065438545,148572.15106644825,1,1,0,0,2,0.510989010989011,0.3111111111111111,0.11551548145627764,0.332383582165821,0.09795428305880205,0.0002576697433338125,6,1,Email
870235868,4,3,1894,45,243.5512456404178,27783.10983848628,87035.1039373466,1,0,0,0,2,0.7252747252747253,0.3333333333333333,0.10740614721560622,0.422331734274572,0.09795428305880205,0.0002576697433338125,6,1,Email
714957108,4,5,3133,72,559.5485602097103,42546.06310571902,136086.9554740537,1,0,0,0,2,0.18956043956043955,0.5333333333333333,0.17766814109107407,0.28912461815149804,0.09795428305880205,0.0002576697433338125,6,1,Email
527532442,4,3,4392,40,528.002966487509,25716.61140964115,68786.67070441326,1,1,0,1,0,0.5027472527472527,0.2962962962962963,0.24906430758761483,0.3647070822640744,0.09795428305880205,0.0002576697433338125,6,1,Email
180718238,0,4,4518,68,485.4670048324365,32495.792273419545,127225.67827568031,1,1,1,1,0,0.34065934065934067,0.5037037037037037,0.2562095951003743,0.3642377259049596,0.09795428305880205,0.0002576697433338125,6,1,Email
109940310,1,2,1995,43,257.1283347443228,12134.037257064452,117360.55697411406,1,1,2,0,1,0.43956043956043955,0.31851851851851853,0.1131337189520245,0.3053198470653387,0.09795428305880205,0.0002576697433338125,6,1,Email
803335008,4,2,13945,107,719.9983786715623,9242.590650803051,149292.6872508364,0,1,2,0,2,0.34615384615384615,0.7925925925925926,0.7908018600430986,0.6134798742522458,0.09795428305880205,0.0002576697433338125,6,1,Email
434969220,4,3,1181,61,559.6842790833939,34376.640895111654,128105.8067942096,1,1,0,0,3,0.5467032967032968,0.45185185185185184,0.06697289327435636,0.3743287422191811,0.09795428305880205,0.0002576697433338125,6,1,Email
428816476,4,4,2569,80,469.3066456006211,18276.92004506291,163959.56253980868,1,1,0,1,0,0.9697802197802198,0.5925925925925926,0.1456844731768175,0.6093952076429109,0.09795428305880205,0.0002576697433338125,6,1,Email
831902011,2,5,1806,39,612.1044478601254,4641.687212755536,125588.27510685,1,1,0,1,2,0.30494505494505497,0.28888888888888886,0.10241578768288534,0.23936942494955427,0.09795428305880205,0.0002576697433338125,6,1,Email
202827208,4,3,2160,22,481.3096105072151,17542.147372811058,48655.39662707607,1,1,2,0,3,0.37362637362637363,0.16296296296296298,0.12249064307587615,0.2350866312622012,0.09795428305880205,0.0002576697433338125,6,1,Email
700965944,2,4,2000,39,562.3605689739903,5883.283864859095,189455.6337924632,1,1,2,1,2,0.37637362637362637,0.28888888888888886,0.11341726210729274,0.27124129584830503,0.09795428305880205,0.0002576697433338125,6,1,Email
471721911,1,2,1831,39,406.1865817124004,5178.0715121172325,131841.94831925462,1,1,2,0,0,0.5219780219780219,0.28888888888888886,0.1038335034592265,0.3266079264956434,0.09795428305880205,0.0002576697433338125,6,1,Email
710159203,3,5,4753,81,528.659080353531,43540.819332013736,28748.68241809515,1,1,0,1,2,0.0851648351648352,0.6,0.26953612339798116,0.29492677108532844,0.09795428305880205,0.0002576697433338125,6,1,Email
418404122,3,3,1896,36,830.5212400630003,2385.28965010888,34879.48980038482,1,1,2,1,0,0.739010989010989,0.26666666666666666,0.1075195644777135,0.40786026494770966,0.09795428305880205,0.0002576697433338125,6,1,Email
177697507,1,4,5140,82,518.2984475295261,22899.381970714825,224114.28417454573,1,0,2,0,0,0.2912087912087912,0.6074074074074074,0.2914823636157423,0.38615044779046137,0.09795428305880205,0.0002576697433338125,6,1,Email
571495231,4,4,2209,47,703.6304709969719,15927.17325273235,155895.92925258286,1,0,1,1,2,0.1428571428571429,0.34814814814814815,0.12526936599750482,0.19916811138655305,0.09795428305880205,0.0002576697433338125,6,1,Email
272840016,4,3,2276,37,325.4737530851402,-3033.7399134589286,187403.25624574057,1,2,0,1,0,0.9532967032967032,0.2740740740740741,0.12906884427809912,0.5022615568243333,0.09795428305880205,0.0002576697433338125,6,1,Email
785350031,3,4,1985,50,668.6893787750895,24780.322892243785,103359.1575800076,1,0,1,1,2,0.967032967032967,0.37037037037037035,0.11256663264148803,0.5316942877167443,0.09795428305880205,0.0002576697433338125,6,1,Email
218632425,4,5,4670,71,221.35591528096404,18923.256834624048,65189.90245431303,1,2,1,1,3,0.5851648351648351,0.5259259259259259,0.26482930702052854,0.4712925039498704,0.09795428305880205,0.0002576697433338125,6,1,Email
492192507,1,4,2145,46,527.5682811389697,32353.122785025203,62533.96538514493,1,0,0,1,1,0.2005494505494505,0.34074074074074073,0.12164001361007146,0.21893400652502387,0.09795428305880205,0.0002576697433338125,6,1,Email
507721103,1,3,3187,57,406.8750937886604,24103.6680452962,221062.24207901343,1,1,2,0,2,0.9478021978021978,0.4222222222222222,0.18073040716797095,0.5600066679379371,0.09795428305880205,0.0002576697433338125,6,1,Email
