CLIENTNUM,Income_Category,No_of_product,Total_Trans_Amt,Total_Trans_Count,Credit Score,Outstanding Loans,Balance,PhoneService,InternetService,TechSupport,PaperlessBilling,PaymentMethod
708753633,1,2,4462,77,448.7596217313307,35230.09052142445,139605.49767048066,1,0,2,1,2
710780883,1,1,4610,78,587.0702384345692,41246.54946759117,52301.12848709221,1,0,2,1,0
785237958,2,2,2661,35,723.7802571559505,34890.150831824736,116406.90813984837,1,0,1,1,3
711333933,1,2,4586,72,553.1998948149444,11741.102330287946,61362.306066815145,0,2,0,1,3
710797833,4,1,4360,95,552.3822039234389,9044.93613463518,114133.690520681,1,1,1,0,1
708876183,2,2,3722,69,254.44203256078129,30872.3009508555,92842.2265500654,1,1,0,1,2
712660308,4,2,2472,40,701.0668001935792,50683.176914928525,125405.29175360301,1,0,1,1,2
715958583,4,1,3588,63,470.0232667819097,892.5888964549849,119261.20200958697,1,2,1,0,1
771546708,4,2,5013,81,523.9903846155772,-1201.8377687981774,222700.29705263482,1,1,2,1,2
711252258,4,1,4148,54,591.4050728437549,31331.01995695844,150384.44584947615,1,1,2,1,0
708824958,4,2,4265,63,576.8481191933603,27224.414391637274,235730.92732476396,1,2,0,1,2
819612933,3,1,5472,70,759.199371734847,26268.639505783765,146800.37927423688,1,1,2,1,3
712804383,4,1,4684,82,487.604570733729,37246.86929263001,140284.95378715592,1,1,0,0,0
790149483,1,2,4195,89,579.8293644019849,11313.087531126244,103678.62017197654,1,0,0,1,2
712121508,2,1,5200,89,129.5532052701829,10334.778782436839,98201.98284989208,1,0,2,1,2
778853358,4,1,4783,91,936.6224711405571,16638.717002108388,73635.63491665597,1,1,2,1,0
716512383,4,1,4817,87,531.1348763983882,14117.492082777551,163873.81720020986,1,2,0,0,2
712144158,4,6,2164,45,516.5086088054748,27318.7062492135,79365.26729166301,1,1,2,0,2
824560758,4,1,2475,61,722.9504138249503,26301.29251602249,157200.95744642144,0,1,0,0,2
757710783,4,4,2516,63,616.988705818143,18249.672562305503,152912.61678242494,1,1,0,0,0
710481333,4,5,2272,57,542.2902199656494,28068.027519402192,101805.38865437142,1,1,0,1,0
713759583,4,1,4883,71,657.1492797126814,29716.407283019165,119690.69358953423,1,1,2,1,2
717547383,4,2,4233,77,525.1952376794347,41708.501775570694,162661.49945511992,1,0,0,1,3
710044308,1,2,2480,47,726.8554266570728,7131.822450557542,181522.54693969147,0,1,0,1,2
757685733,4,1,5066,75,779.5947611510687,25705.80557007068,140447.26788086732,1,2,0,1,3
796029483,4,2,3890,78,517.0377670240576,20883.83765296149,401475.81797114294,1,2,1,1,1
713872008,4,1,4656,72,505.3853945434206,53241.12485000651,228023.66335728834,1,2,0,0,2
710643183,4,2,4163,83,522.8080120326545,25467.940582911186,176667.5323854935,1,2,0,1,0
779859558,4,2,2398,29,668.2163522653018,27431.715763450484,77584.23654261605,1,2,0,0,0
798238008,4,2,4644,85,521.7274317911722,45383.69645501116,138597.34794940395,1,0,0,0,2
811974483,1,1,5110,86,457.9519065429762,18729.640348066056,130417.78067860873,0,1,0,1,2
778471758,4,1,4663,85,265.25089215287755,77903.80431972211,52820.956217737956,1,0,2,1,0
718513233,0,1,4740,78,621.9408495452886,35341.9675486528,105705.60604811026,1,1,0,1,2
718147233,1,2,4999,95,553.2024325150279,6350.723959157982,58875.004630118376,1,1,2,1,3
711438033,4,1,5750,73,715.5872291475749,8626.300692800716,103567.24324791029,1,0,0,0,0
712253058,4,1,4189,83,382.68891635814043,36537.908741812076,87720.3421737774,1,1,2,1,2
713519508,2,1,5065,80,591.0317306884947,24751.440222708086,109242.11162459257,1,0,0,0,3
710110683,2,1,4844,83,262.9151340489231,16003.610269486511,244910.94083964208,1,1,1,1,0
720260433,1,2,5577,95,386.4100628536347,29151.80013250617,78986.59192072519,1,2,2,1,3
714148758,4,2,5228,68,713.2166490813497,12852.823634699598,221361.39718031842,1,2,2,0,2
715522233,4,1,4878,92,439.9263101479037,34899.87234801006,114739.98259698397,1,1,2,0,2
714943233,1,2,3911,80,428.49970291841817,26643.704299945523,143855.32776769827,0,1,2,1,1
708952758,4,2,4887,76,635.0403246475116,38838.2092156927,331481.4994209395,0,1,0,1,3
721374033,1,2,4341,69,741.2627327090526,8197.39475272055,136296.93610355377,1,0,2,0,1
794516508,4,2,4838,81,594.8048244325726,28244.706212486497,166185.73699625317,1,1,0,1,1
778722033,4,2,5626,77,723.8993145496319,35858.75487106324,98812.69383037525,1,0,2,1,2
823578483,4,2,4429,78,482.6097078140514,8076.136441087761,111989.5629920081,1,1,2,1,1
715148658,4,1,4684,86,126.9272887744005,28759.836063688614,227823.02448785145,1,2,2,1,2
709669533,4,2,4488,88,403.7361153681945,35936.02096550559,66680.01856109466,0,0,0,1,0
787467858,3,1,4081,54,367.0440062355997,16400.293289717578,-5638.096284614352,1,1,1,0,2
708671733,2,2,4091,71,656.0097357771339,42504.52509213277,111264.77543485758,1,0,0,1,2
709790058,0,1,4985,87,721.7380436432791,42173.12924308513,278336.93274601334,1,2,1,1,2
757722708,2,1,4246,83,583.0007545327844,23468.613104931726,155853.75195311866,1,1,2,1,0
718086783,0,2,4738,56,281.5130291276503,-1732.7434394816264,71471.2573136485,1,0,2,1,1
815253708,4,1,4144,73,618.6820632499296,37575.14379104702,203361.98813692457,1,0,1,1,3
715083633,4,2,5271,76,595.7508887320973,-549.8358691220928,29030.634392781576,1,2,2,1,1
792098883,0,2,3696,82,295.1591350020476,29650.31749634832,144845.5499206904,1,1,2,1,2
711873858,2,2,4667,91,307.09663697109306,20496.753872854442,67543.15811429218,1,2,1,0,1
713931258,4,2,1988,42,669.9993936868696,29020.250509363297,104367.87709236633,1,1,2,1,1
787591008,2,2,4955,83,729.9925572789891,14036.903785348446,64755.01311840439,1,0,0,1,1
713068833,4,2,4687,85,650.6740918586167,34004.43181741885,48325.83607077805,1,0,2,1,3
708190158,4,2,2750,41,576.4654144296835,36658.27153294337,188939.48479810188,1,0,2,0,2
784895358,4,5,2870,49,355.2106983887653,51113.498565533024,134571.51174131533,0,0,0,0,0
710090133,4,1,3908,80,884.3863472653011,20058.50268041863,94583.81257564455,1,2,2,1,1
799242033,3,2,4598,86,338.49928490578264,3098.554958838635,172311.88568819503,1,0,0,1,1
719377383,2,1,4957,90,733.734396351107,37790.40459621906,101607.5823917238,1,1,0,1,0
710371683,2,2,4097,67,525.8936481966742,-845.2625529270554,75330.06437402221,1,2,1,1,1
719926683,2,2,4754,77,934.2927160371032,11972.967284334673,119958.2671250246,1,1,0,1,3
793597833,4,1,4466,69,568.5321399677221,39205.07501904173,52729.43920843559,1,1,0,1,0
713739708,2,1,4479,71,462.7190027509123,22142.192604068037,190242.23706318042,1,1,0,1,1
709389558,4,1,4641,85,504.0179988511872,41414.685057578296,93250.30880704499,1,2,0,0,1
709087983,4,2,5020,94,671.6494251324239,42106.417570849444,49118.36256823951,1,1,0,0,2
712774908,4,2,5111,83,707.7923605753055,-8939.64639744447,137079.7185146987,1,2,0,0,2
713497983,2,1,3459,53,834.4690242380512,21328.808780275427,298696.4710676809,1,0,2,1,2
713489358,4,2,3763,82,670.2451599618244,3346.534135666876,154295.44870135092,1,2,2,0,3
711847833,4,2,4833,71,710.9333670360577,27029.079350888685,164593.90512458028,1,1,0,1,3
772837083,0,2,3906,87,504.6867572188829,44864.779798459436,-2185.7705548194936,1,0,2,0,1
719202708,4,2,4633,84,587.7699569850708,31594.751972920196,61349.13197716814,1,0,1,1,3
714566133,4,1,4621,91,234.95532139843613,44026.88970606132,115603.53727601317,1,2,2,1,1
814987983,1,2,4835,77,544.5089302252733,14672.171943833962,-62087.670748621094,1,1,1,1,0
789588933,2,1,3912,79,705.0804833582511,12387.696995253666,73189.52629986926,1,1,1,1,0
714317058,2,2,3946,63,425.29038073034496,26705.007106066132,151153.1455460966,1,1,2,1,1
710971908,2,2,4898,80,336.54459944883024,34325.89402405993,139781.2322697997,1,1,0,0,1
711412533,4,6,2416,45,874.1558870217868,26832.7059302835,145941.31523196335,1,1,0,1,0
720593583,4,1,5152,90,489.1086621217837,33376.3664491852,164474.48285891028,0,0,0,1,2
778436283,4,2,4015,76,620.6841490096926,-7930.024494246096,326249.7095278137,1,1,0,0,2
711492258,2,2,5298,71,667.9045997681997,8066.94233557798,244403.58075563208,1,2,0,0,0
771106458,4,1,4609,61,349.4010834949972,34648.92819663718,-8580.52095155057,1,1,2,0,1
719940483,1,2,4841,88,663.1685128612005,33904.49228219566,175168.92012613203,1,1,0,0,1
716839983,0,2,4520,75,426.1657736882853,25382.33285511492,93112.1696432216,1,1,2,0,3
781073733,0,1,4793,88,464.0435034183798,15113.535176020314,271152.786108507,1,2,1,0,1
714080433,1,2,4758,67,956.7301709381725,48476.144347564725,120157.76150907637,1,0,1,1,3
757675158,1,2,4904,85,706.5229859230551,24895.739542820407,86567.97335386122,1,2,0,0,1
715361433,4,2,4194,78,713.0223124714805,45285.26394304595,178642.8674251873,1,0,2,1,0
778191933,0,2,2305,42,737.3245256291129,30517.180291210007,251203.79097293207,1,1,0,1,3
799020258,2,2,4797,82,384.56613481466775,27819.394325485584,47405.22342698852,1,1,1,1,3
714825408,1,2,4971,65,638.1355575520904,36274.17029283992,136454.95325739402,0,0,0,0,3
788620083,4,2,4563,89,636.2067813217265,29590.866303974002,145740.2442363857,1,0,0,0,0
719490108,4,1,4854,74,357.75371439222477,34357.550821817065,225747.62530442863,1,1,0,1,0
756944133,4,1,4452,89,478.4167673599674,32695.97589153846,141937.267452373,1,2,2,1,1
785285883,4,6,2622,53,586.4245885701797,15724.166490692547,117058.66105933221,1,0,0,1,2
779770683,1,2,5047,79,641.1132564962528,53653.749688799704,102621.99683849853,1,1,1,1,0
710322033,4,1,4515,77,750.2441299681643,21381.38095924905,117174.17538015742,1,1,0,1,3
710560008,4,1,4588,75,345.10555883774254,24627.56157168043,125108.66427717554,1,0,1,1,0
789164283,4,1,4726,87,643.256528646632,52613.383711614006,182567.08945517326,1,2,2,1,1
715773783,1,2,2558,38,723.8154715716307,42485.03811108798,64961.67445624931,1,1,1,1,2
779158533,4,2,4774,74,578.6881339860128,2055.683216584708,28369.052332320673,0,1,0,1,2
720463833,2,1,5022,76,676.3850422639034,41350.764410026786,140285.37552872233,1,0,0,0,2
712747758,4,2,2037,43,712.6095623304332,-3258.388725769877,182542.829849818,1,1,0,1,2
771067308,1,1,5616,73,436.0790061181541,25866.497102050707,156787.1736406701,1,0,1,1,2
716171358,1,2,4460,85,465.790750183969,26978.237738106647,33039.259216264996,1,1,0,1,0
794637333,4,2,3881,77,517.60177928567,14879.694359898513,141268.88241106705,1,2,0,0,3
718492908,4,1,4636,86,325.2583296879764,8874.374129383574,74175.46270429569,1,0,1,1,1
716033508,2,1,4514,66,625.9044538838649,22597.281004194854,72465.62744378258,1,1,0,1,0
717603858,1,1,4325,77,366.6524915205831,26985.273863369155,81677.25781863704,0,1,0,0,2
716558283,4,2,5247,84,807.1718512229822,11416.226362981892,180001.67149238137,1,1,1,0,3
719022558,4,1,5106,74,972.3913113892568,29903.443884469663,135785.9378091734,1,0,1,0,1
717334233,1,1,4804,79,534.6637750764048,32227.036813817354,86015.94400499391,0,2,2,1,1
719192808,0,2,4674,71,512.4863666747722,36882.92127019599,202718.85400342013,1,1,0,1,2
719281533,4,2,5076,84,814.9553187528601,27444.759446942222,59817.296555964494,1,1,2,0,1
710877108,4,1,4171,75,616.7453988561483,18662.629264815103,95712.62463972447,1,0,1,1,3
770581983,1,1,4885,88,496.3689464465035,24011.09243944229,153055.3661583776,1,1,2,1,2
718742808,1,2,2877,49,654.4388592249935,638.6188346043309,110851.65590168413,1,1,2,0,0
710257683,0,1,4520,73,573.9758746623323,31110.203906572955,96002.63133196245,1,1,0,1,2
721041483,2,1,2032,39,670.5655533895512,11954.226981116506,249856.51045812859,1,0,0,0,0
716214108,2,1,4892,80,626.5292344642705,6554.755293832954,232827.64078165745,1,1,0,1,2
772216833,4,1,4510,88,531.5405502377162,15965.993669842133,174191.54433722873,1,1,1,1,2
708553008,1,1,4711,64,878.4383791103987,33776.760397053455,-71281.6714569365,1,2,2,1,3
778880358,1,1,4208,71,680.8862258664909,45081.655075167466,149461.82153669646,1,0,0,0,3
720258183,1,2,5421,75,695.2186850914456,16294.650875478806,107522.22167380694,1,0,0,1,2
720689583,1,1,5657,91,580.0393434631939,40516.013306241926,127949.04784813375,1,1,2,1,2
758168133,1,2,4325,86,750.2725008619828,5426.47429631908,195269.93580350597,1,0,2,0,1
711118083,4,1,4504,80,385.6364077424048,29786.925116272658,42291.62963280876,1,2,1,0,2
709591533,4,1,3474,60,782.9981876452753,36606.57765614568,144593.89382533717,1,0,0,1,3
715590258,1,1,4700,69,533.3106557996823,10502.730270946595,66266.12404744928,1,0,0,1,3
708416433,4,4,2499,41,422.83809134070134,17897.288936029552,58177.42328747318,1,1,0,1,2
779183958,4,1,2469,38,628.1260685175414,6970.30835139587,184861.00980570348,1,1,1,1,2
709061658,4,2,4534,87,721.1081792340518,25795.4830423366,150309.63649378828,1,0,1,0,2
717384183,4,1,4863,79,709.922703463787,34026.82424977586,79357.9195732395,1,1,0,0,2
778921908,2,2,4559,80,327.96944417560303,20200.81488744074,70881.58811954937,1,1,2,1,2
714745608,4,2,5524,71,795.4486550046113,13457.741369621597,155558.05756726407,1,1,0,1,1
714714558,1,1,4698,75,526.8471428932158,34621.476310792634,189070.30390780786,1,0,0,1,0
778847808,1,1,4911,82,508.3207559423663,15101.76691114326,188188.11932131625,1,0,2,1,0
710532258,4,1,4906,83,498.55118089164415,34020.09349231521,2520.1674078807846,1,1,2,1,0
817293258,1,1,4017,63,615.3639967652701,10348.076771600074,140967.39152398176,1,2,2,1,0
738062658,3,2,4231,62,692.8242193335293,21163.903430776707,17428.174829448122,1,1,0,1,2
709518858,4,1,4891,87,595.9661087212634,14683.520238030136,40956.661121280165,1,1,1,1,0
716262708,4,1,4447,71,760.0813552508414,28309.695097612428,90622.6257782901,1,1,1,1,0
708928008,1,2,4035,87,910.4900895131304,38835.94220957364,105565.96719937716,1,1,1,0,3
711922158,4,1,5109,62,170.11714820609893,3757.2598852725896,232291.5709722698,1,0,0,1,2
779638983,4,2,4592,83,266.8239369660535,41089.863840194856,120154.9062996537,1,0,0,0,1
708723858,4,1,3843,67,356.06769910266917,17416.453580612164,83097.26633382478,1,0,1,1,2
712184133,4,2,5089,80,592.1607283782245,2039.5384648122817,97790.92895558564,1,1,2,0,2
789492558,4,1,4926,82,495.96412857712664,34762.10766999658,165892.83202096814,1,2,0,1,1
770929383,2,2,4828,82,362.94883784591525,32426.589493054817,-61012.668023357415,1,0,0,1,2
788595183,1,1,3499,80,439.4499454147418,25431.332460618858,35100.51508782065,1,0,0,0,2
713167383,4,1,5154,81,439.70000799278773,35369.612474476104,209323.43700798028,1,1,0,0,3
718590183,4,1,5067,69,142.45008525134455,26358.66565666694,210033.8514028903,1,1,2,0,2
719868183,1,5,2843,42,863.0789329792169,10943.614160389168,151430.0188932033,1,2,1,0,3
709388058,4,2,4906,80,760.1188017498941,26117.673998033424,24077.30548158023,1,0,2,1,0
717004533,4,2,4544,81,666.111466410258,18591.03537267695,143955.25361376823,1,1,1,1,0
759947433,0,1,4812,81,673.0180726141882,27113.444085446325,196631.42004697042,1,0,0,1,2
767404083,2,2,2355,47,536.01809714921,6341.8267024592715,114636.25087510192,0,0,0,1,1
781926633,1,1,4675,88,622.7340021851368,16548.633184936145,75913.20595291813,1,1,2,1,2
772127508,4,6,2614,49,446.916593243571,49185.0503420348,107027.38420838836,1,1,0,1,1
720518283,2,1,5483,77,571.4907817494661,19242.222976785906,11309.598664936493,1,1,0,1,2
715488483,4,1,4575,75,431.1418110907806,9917.584403745683,102832.74839676631,1,0,2,0,1
715309083,4,2,4851,87,294.3011174216311,18628.83904088503,135113.00201458283,0,1,2,0,3
708399858,4,2,4747,77,322.39523860203013,33873.73151947145,59997.48097890606,1,0,2,1,1
711944733,4,1,5401,93,878.049715492863,11072.950178342604,155921.33348459212,0,0,2,0,1
785487783,1,2,5350,96,389.85185187558875,6423.68385157872,71434.69680658993,1,1,0,0,3
718951683,4,2,4763,83,618.6595464049702,40590.65709000081,114884.1863480107,0,0,1,1,0
718329183,1,1,3943,75,703.9202531243614,21785.690321456997,3606.8632548563764,1,1,1,1,3
788960658,4,1,4649,88,446.94139499770677,22163.199246497563,137712.31524359155,1,2,0,0,2
713120433,1,2,4569,82,642.1224197631406,28695.473405236822,165335.8435329351,1,0,1,1,0
720980958,4,1,4797,87,610.3524505577611,11122.282970664151,178743.7208528627,1,0,1,1,2
709606158,4,1,4878,86,472.14105431815784,23540.89596550056,36090.18836377724,1,1,0,0,3
712524858,4,1,4314,74,687.0018776254113,24285.547722964635,66886.8703498809,0,0,0,1,0
815072283,4,1,5110,75,905.8903208850406,2410.8063181377074,56373.68249878081,1,2,1,1,1
715980258,4,1,4811,77,503.71749631548676,18885.549801294368,28490.605529265784,1,0,0,1,2
788715483,4,2,4805,86,702.3568550314606,24173.974181324957,150192.97737450156,1,0,0,1,0
809276808,3,1,4678,83,382.57924424721284,32505.936375408746,50705.37901374536,1,1,0,1,1
708885558,4,1,2220,45,797.6353253936201,41554.69873001747,123468.36823087359,1,2,0,1,2
789373683,4,1,4976,70,606.7611247430852,16094.12617760282,180209.73341980396,1,1,1,1,3
712302783,4,2,4426,76,415.9640007507071,24647.277598192664,98791.60167612263,1,1,1,1,2
719601708,2,1,5052,61,606.369650602056,34178.661249444645,235061.65228630148,1,2,2,0,2
720150858,3,6,2932,44,529.5620730130748,25832.408563110755,105183.20210699365,1,2,0,1,1
798777708,1,2,5237,75,418.4590868446227,18413.20488503959,40589.17888824642,1,1,0,1,1
716365233,4,1,4881,75,701.3189417250834,25134.257868674795,94785.72322211562,1,1,2,1,3
796544133,0,1,4468,84,466.25706814466764,17094.719292142843,235466.35438199504,1,1,0,1,0
778143183,2,2,5098,58,599.5497469713717,21372.553311311793,99495.74454670507,1,1,2,1,3
717011958,1,2,4494,82,445.9482152601402,16869.977654620532,46746.77270405553,1,2,0,1,1
778264008,1,2,4699,77,525.2153289211367,47234.08971117715,147344.88591075424,1,2,0,1,3
788842008,4,2,5173,87,521.1899419866369,5010.910203248866,192994.8483418898,1,0,0,0,1
714742758,4,2,4751,87,430.1977302309946,15709.096898193104,61754.25974251592,1,0,2,0,1
720299283,2,2,4380,80,466.18285188289315,9331.534580217301,285713.7913331251,0,0,1,0,3
719237058,2,2,4498,96,690.9853325543329,43628.48350365474,16787.909317784302,1,1,2,1,2
788290383,1,2,4436,83,349.1858401701244,-14914.937049686367,64267.88894356223,1,1,0,1,2
779701983,1,1,4643,80,556.273069615718,40531.950694444844,105135.92278265796,1,0,2,1,0
712132383,3,2,5056,82,400.64746592133605,18919.853752198884,56763.569368148455,0,1,0,1,3
812446158,4,2,4869,65,591.9024839320628,36259.484579775286,130067.37745402083,1,2,2,0,1
779401233,1,1,5216,78,433.83582818995046,30870.64019686049,264074.69977154885,1,2,0,1,2
721080183,1,2,4613,82,571.0963244550744,43952.64597577359,139126.0584889812,1,0,0,0,2
712572858,3,2,3831,45,552.575382494186,29848.025396215387,38635.033274387155,1,1,0,1,0
822170733,4,6,2401,54,765.3697701539926,22751.849981308354,168063.5621003036,1,1,0,1,1
708224133,1,1,4431,71,554.1927426545496,23962.51500727226,108670.12441724559,1,1,0,1,3
780633483,1,2,4962,81,698.5302865121145,25855.781191826278,145658.96388525187,1,1,0,0,1
771356508,4,2,4500,71,634.8138040015842,13963.486356568175,62330.518438796775,1,1,2,1,2
823629333,1,1,4220,50,544.4264631354405,36047.81373885245,129697.12619967152,1,1,2,1,0
712961658,4,1,5321,78,716.2929386048936,-13675.921666787348,56071.11217166955,1,2,2,0,0
710464683,4,2,5578,89,766.4040243549111,42353.12084706486,120140.55905279028,1,2,1,1,0
716688183,4,4,2878,45,571.0888588647784,742.3158381887624,158302.15176017955,1,1,1,1,3
789082758,4,1,4981,90,873.067948438552,20654.884032999256,342904.2130454759,1,0,2,0,2
709140858,4,1,5112,82,546.0832903179258,17691.387456354245,210721.3962526545,1,2,1,1,3
774588633,4,2,4928,84,585.2267355619643,21604.490772163208,118903.90320677137,1,1,0,0,1
788465583,1,2,3029,52,564.1530328952803,35697.93470633378,115801.63866174612,1,0,1,1,0
741517458,4,2,1874,40,435.60104965496913,30848.94377596046,67011.3494395603,1,1,0,1,3
721112508,4,2,4834,80,692.945323692306,20938.896201682448,184725.94879827322,1,1,0,1,2
720734583,4,1,5039,82,431.8483632408113,29597.419490133387,130798.77770832407,1,0,0,1,3
772286658,2,6,2083,56,568.0196554821429,12817.94270218962,67473.5109733162,1,2,2,1,3
771045708,4,2,2801,51,684.3267582479391,36120.68410375036,22202.336615609776,1,0,1,1,0
711733308,4,2,4930,91,531.2350318147871,34314.482082548435,85102.5693579265,1,2,0,1,2
710518308,4,1,4155,85,715.2780705844377,23412.92376886101,177198.5959909656,1,0,2,0,0
713152383,4,1,4405,82,548.3945522119101,17700.952056097623,159116.942553881,1,0,2,1,0
771935283,1,1,5217,88,523.0860502883294,26750.275681990934,65479.525887846285,0,2,2,1,3
825838908,4,1,4846,92,560.5483843175405,22945.79723621699,183651.34648847347,1,1,0,1,2
709082808,4,2,5092,95,723.4706056113537,31797.729425149068,169835.1693870487,1,2,2,0,3
710937783,1,1,5313,68,719.6298884880337,8524.897556761705,124283.6055372716,1,1,0,1,3
789540108,4,2,4761,75,654.2982402672136,43511.46774690646,158231.76637275063,1,0,2,1,3
709824633,4,2,5064,80,686.1883549040288,34436.569467406116,175348.5649286153,1,1,1,1,2
717874533,1,5,1968,51,866.812509511798,15082.87419789718,277393.6446883932,1,2,1,1,0
712571883,4,1,4677,58,561.3085068317217,29143.141930537768,115810.60830229979,1,1,0,1,2
716926758,4,2,4268,91,635.2820771545904,60848.06069127028,94365.41100179325,1,1,0,0,3
716181858,1,1,4633,67,829.9086027721258,11088.615494849053,77707.09413274389,1,1,2,1,2
779613933,4,1,5045,86,509.7073706214574,-3619.7385810834276,110512.27522173856,1,2,2,0,1
709678608,3,2,4269,69,565.9779472672736,14810.14580234112,73327.33627101275,1,1,0,0,0
714276408,1,2,2264,39,365.02144309395516,38329.50848786928,91761.36689184292,1,1,0,0,0
719953383,4,2,4564,79,540.2753534538523,24406.03827317398,51298.364353770274,1,1,0,1,1
720503508,4,1,5220,75,519.4174440013788,11503.804731235205,161705.25708104856,1,0,0,1,0
711232608,4,2,2235,35,598.2231807275082,22081.0079203466,131040.9177679948,1,0,2,0,1
708207783,4,1,4680,80,544.5865349051294,43484.993525354235,48742.06968892705,0,1,0,1,1
719590458,4,6,3120,46,867.6769155824635,34057.63355658781,68473.14839164005,0,0,0,1,0
778679883,2,1,3645,76,453.8736573600268,58406.84822787742,134499.53764581762,1,1,0,1,2
780230208,1,2,4766,75,472.1623287991771,16881.509350122902,176848.32467922638,1,1,0,0,3
827703258,2,2,4674,66,571.9832135971473,23897.688476726868,29726.15454686692,1,2,0,1,0
807379833,1,2,2563,34,799.2568359089214,24216.324655573142,170062.50806204503,1,2,2,1,2
711178383,3,1,4146,64,441.2562425753553,29772.135739749294,156808.61616400117,1,1,2,1,0
712203333,3,1,4691,76,568.0831902266242,19073.01984001977,42439.33415506432,1,2,0,0,0
709261383,1,2,4970,81,193.11130954618335,37330.00970576564,54173.97258180803,1,1,1,1,0
715829358,1,1,4794,88,700.0566333348357,21214.9680741686,59658.549176664594,1,0,0,1,3
713213133,1,2,4972,76,525.1931367197268,20581.33546159018,157993.76133146766,1,2,2,1,0
779442783,4,1,4445,89,390.9095823660348,19867.121034487194,82416.341619027,1,2,2,0,2
721274208,4,4,2408,38,571.6507871008845,26463.672913265087,120903.65840754252,1,0,0,0,0
714076683,4,2,2461,54,436.6345757672291,33626.27194519728,191692.92511494554,1,1,0,1,3
788791383,1,1,4850,70,511.1649470165263,22517.448519088124,111506.85291150873,1,1,0,1,0
711560058,2,2,4806,83,477.4388797112552,32579.271327957344,-51011.68567569066,1,1,2,0,2
717657333,4,1,4783,65,723.8281599146598,57695.05901004575,32298.300323065007,0,1,2,1,1
787482033,3,1,2251,27,748.2110978140421,4532.179266382263,68962.98775877248,1,1,0,1,0
779141658,3,1,4989,78,424.29107543683824,2721.3783225080842,208460.72155793168,1,0,1,0,2
813810333,2,6,2703,54,515.5783651041822,15393.151004771646,115720.31774338028,1,0,0,1,0
789613083,2,2,5108,81,876.3295791850139,1100.1827889315427,41223.60509694871,1,1,0,1,2
794540883,1,1,4776,87,392.5191917825732,18464.02137187774,178363.01237574551,1,1,1,1,0
811889808,3,3,7279,83,489.1385418856182,30552.43835352703,-60405.89364749816,1,0,0,1,0
720509433,4,2,3776,70,641.2416331082918,25120.293754803974,122173.42091624401,1,0,1,0,0
715091208,3,2,8512,94,459.5135986354625,29423.213331660798,21610.654761038008,1,0,2,0,3
718200333,4,3,7471,87,659.2427955794916,35956.094069285806,155912.42214588952,1,2,0,1,3
713487633,3,3,7663,91,856.9311168620859,19538.258275010157,245065.8207588314,1,1,0,1,0
789363408,0,3,7427,83,607.7204972974799,29294.69380842962,146815.86710767943,1,0,2,1,1
713916708,0,3,7758,98,555.5626289839623,37569.660622998155,220705.40557741615,1,1,0,1,3
823833483,1,3,7904,83,971.9121993631221,31189.004122114267,113482.83533437486,1,1,0,0,2
712879158,2,2,7693,70,470.9140024332524,31553.095766189934,89411.94221428852,1,1,2,0,3
709474683,4,3,8442,95,433.7998584661848,6982.1707897140295,168664.76397283596,1,0,2,1,1
772313358,3,3,8693,91,619.38694460634,46446.422009802984,95492.02525993956,1,1,0,1,2
711856683,1,2,7352,80,534.6105584300292,19115.52730355505,104656.9317961162,1,2,1,0,0
718530258,4,3,7249,86,603.7104976261868,21165.208361892757,64542.716529060934,1,1,2,1,3
716288208,2,2,7549,77,745.4710701571291,27886.233806099746,189092.9116840018,1,0,2,1,2
718712583,3,3,8092,80,363.6324179936604,21159.93092704115,36045.80699161097,1,2,2,0,0
806432433,1,2,8006,88,340.46032962072195,45716.52539218501,130824.1391288566,1,0,0,1,2
709895508,4,2,7434,92,423.06875618930917,44110.23087262226,240183.60558455915,1,1,0,0,2
711542358,4,2,7471,88,616.442705045089,21681.176454547178,87586.68853803704,1,0,0,0,2
816832383,4,3,6932,75,519.6378376265224,6232.325399897203,94372.87128425304,1,1,0,0,2
714042108,1,3,7302,86,487.2668389418442,29032.258744120143,144227.98270602064,1,1,0,0,3
714664683,4,3,8178,91,580.4512123444512,1572.8682490248502,217393.53238296814,1,1,0,1,0
715436883,4,2,7719,86,557.3375799445809,16744.123198952348,217883.53163529752,1,2,0,1,1
715260558,1,3,7674,80,382.7342855982116,47942.41615412796,214759.91684961633,1,2,0,0,2
713364783,4,3,8108,85,675.6355032927739,37118.951850571015,155084.19672524693,0,0,1,1,2
718078008,2,3,7494,85,703.6176202593446,33391.36410238907,89903.0945366598,0,2,2,1,2
798546408,4,2,7553,104,817.785793791022,42658.40800841585,80047.32131133456,1,2,0,0,2
779018508,3,2,7179,93,620.5927912309276,17083.73627944844,36391.32920897036,1,0,0,1,2
802668333,3,2,3512,50,693.1341314810242,14222.607847202406,133675.60874060975,1,1,0,0,3
718320933,2,2,8257,96,682.7684027879133,34915.04574829656,73299.87594181122,1,1,2,1,1
789016983,4,2,7834,86,430.9949126875474,38691.39975541201,171149.82311084706,1,1,2,0,2
708474333,2,3,7906,87,625.4096223187444,26048.48346723027,69437.84844662936,1,2,2,1,1
711410958,2,2,7582,69,826.644253777912,26673.712579595755,160972.88480598092,1,0,1,1,0
714047733,1,2,7460,85,660.4870332794154,-557.9565846750775,225660.1177426806,1,0,1,1,3
