CLIENTNUM,Income_Category,No_of_product,Total_Trans_Amt,Total_Trans_Count,Credit Score,Outstanding Loans,Balance,PhoneService,InternetService,TechSupport,PaperlessBilling,PaymentMethod
709407933,3,5,4544,80,745.2516388156482,33544.18348192668,-98000.48980984898,1,1,0,0,2
720494058,4,4,4781,79,430.136546495792,40106.627309770316,222053.91279713425,1,0,0,0,2
717050883,4,5,4183,71,470.57810452901145,33285.029586571225,17309.516013126384,1,1,0,1,0
715659333,1,3,4508,69,639.5110249024616,17445.512714155055,109419.6385950609,1,1,1,0,2
720175008,1,3,4055,66,757.5527273628632,27993.895608931536,96543.65387358918,1,2,2,1,0
713334483,2,5,2263,35,494.8220034624044,7871.396683953721,124729.18115584247,0,1,2,0,2
708360108,1,3,4869,90,850.6049013734728,30116.15969169935,162092.463998936,1,1,0,0,1
716631708,2,4,4027,67,668.768654189816,880.7643284699989,197704.07813906646,1,1,1,0,1
713025558,4,3,1935,47,768.9405916835453,9011.204109878105,163857.46590060415,0,1,0,1,3
710506683,1,3,4543,75,403.5877237776822,18329.053044265267,156230.37406127382,0,1,0,0,3
712428333,3,3,4041,75,757.368730222872,16616.71504486665,233108.52759408398,1,1,0,1,2
718041033,4,6,5363,76,571.1664141190023,29117.993058583725,74446.86330142111,1,1,0,0,1
718164858,4,5,4642,97,849.0185306856989,14600.582140230918,207573.44815981906,1,2,0,1,0
809565183,4,3,2650,43,528.9780150062035,32231.39890930835,208815.37273010903,1,1,2,0,3
778377183,0,5,4846,92,752.9713332135939,40519.19698400687,153499.6735141335,1,1,0,1,2
712845258,3,5,4161,71,545.3084665792716,1798.763980587617,171052.62599834375,1,2,1,0,3
787441383,4,3,3989,62,342.50821866661147,23308.272603671998,103542.85570523722,1,0,0,1,1
711345258,1,3,4751,85,742.4062887019477,25557.624365016523,92845.79494131406,1,0,0,1,0
713685033,4,3,1848,38,400.5569370076702,24179.787344886838,45295.665664944,1,1,0,0,3
718205283,1,6,5035,76,523.9948374476348,23041.43206562376,80117.14977175655,1,1,1,0,3
708337683,2,4,3820,62,578.0918977426139,20203.23373070029,78220.88147309804,0,1,2,1,2
720941433,4,3,2312,43,602.3676841480418,52344.655500505265,96216.95180003053,1,1,0,0,1
710201058,4,3,4198,65,620.3883676915759,36055.88361754256,208686.49461458385,1,0,2,0,0
785218458,1,4,4333,77,324.4308247649611,18775.109177387036,36633.86628145995,1,0,2,1,2
708846183,2,4,4006,68,355.27053968754905,29528.889903860225,145386.72505791901,0,1,2,1,2
711151383,4,3,2157,37,386.86119571940685,58639.45634527957,157968.17714242585,1,2,0,1,3
772063308,2,5,4155,79,384.3453809451413,10111.675773049285,77930.5609378072,1,1,0,0,0
718574808,4,4,4327,74,723.0750688736289,24037.911758112336,115795.24334850804,1,0,2,1,2
717131283,1,5,4712,67,587.3107104257067,23061.429850584995,210505.25792009046,1,0,0,0,0
716831508,1,4,3492,59,521.5348533020526,34173.06620214126,16458.99997968579,1,1,0,0,0
813234108,4,4,3895,70,819.4836028447496,19865.932745787777,195744.00578662584,1,2,1,0,2
711027183,1,4,4946,80,571.4422456828555,16617.101791062152,77424.60239990006,1,1,0,1,3
718812708,0,5,1882,48,226.97022909579164,41144.868934500606,97743.07027903125,0,1,1,0,0
711267633,4,5,2271,36,621.3593905651443,10385.23621485717,-44805.2178928146,1,1,0,0,2
719613783,4,3,4211,64,343.34269755636967,23284.520440677716,230714.36531167908,1,2,1,0,1
719035758,4,5,4917,78,500.5570239389009,24437.60322882706,63846.29754212644,1,0,0,1,2
708473133,4,4,4588,68,566.3997489299364,32318.54896296634,201497.50845734947,1,1,1,1,3
720963258,4,3,2675,37,616.1865128317985,16290.368102186332,112282.15761002291,1,2,0,0,2
712676208,4,6,4084,79,483.9104874200576,24617.72014242263,18264.43552193245,1,0,2,1,1
709005633,2,3,2112,52,732.3175260131663,12300.403517436698,54080.64191733621,1,2,2,0,3
712102983,4,6,3832,87,687.0049615012852,38282.66915376074,183377.1943106265,1,0,0,1,3
754480233,1,5,4742,62,464.59112300251616,17860.727797302126,76665.99055030511,1,1,0,1,2
715537383,0,5,3934,78,575.0941143183396,26964.565156648838,243071.64528714557,0,1,0,1,2
709460883,4,5,2437,46,762.9114156448979,30845.48631808645,118244.88929746354,1,0,1,1,2
789325008,4,5,3645,82,737.8433067829361,34603.47852704601,34990.39214747393,1,1,0,0,2
719195733,2,5,4948,85,668.4941895952977,20420.455752153208,171161.28646068578,1,0,0,1,1
710226708,4,5,4573,93,768.4935339539251,33116.18316973486,90604.28709311922,1,1,0,0,2
711982383,2,3,4694,79,654.603548852117,18171.357254434508,203603.35953387304,1,1,0,1,2
716345283,2,5,4277,66,577.5698231997168,69309.75453959295,77925.58140063155,1,1,0,1,1
710842308,1,4,4150,83,633.2589404257021,28697.081604710518,124761.2904943431,1,0,2,0,3
793712658,3,4,1821,36,613.9099167681956,35979.80635965438,121792.61370200697,1,1,0,1,2
719659758,1,6,4194,72,419.7111803043944,23424.757261113195,63751.59455318897,1,0,1,0,2
716483358,1,5,5481,68,225.19180070293407,15137.596892862375,212839.17567602172,0,0,0,1,1
786536808,3,3,3928,82,236.61704174092557,12459.19752310735,218446.77933723334,1,1,0,0,1
807369708,0,3,4009,74,806.9209070117568,14256.30600598214,127091.87868910271,1,1,0,1,2
711397533,4,4,3410,62,497.5053926095362,38652.48972401822,92752.04752331378,1,2,0,0,3
715233108,2,4,4121,83,420.5985345634561,3869.719683669471,171700.83061008825,1,0,0,0,0
813807258,1,6,4670,82,672.1371644072985,21236.19563606918,34033.53810879226,1,0,0,0,3
718451133,2,4,3899,68,451.03770418603125,52068.656313824504,189083.23344226854,1,1,0,1,2
780019908,4,6,4657,82,702.5045360722419,22.370774034749047,-22601.084767978784,1,1,0,0,0
720302883,4,4,4585,78,761.5198673020747,-1433.2770253877388,255782.16925489355,1,1,0,0,3
715893633,4,4,4755,81,696.9967021709901,5075.526831392723,64113.1703698063,1,1,2,0,0
720638283,4,4,4568,83,683.7914461785681,31622.42573404574,140971.0051135895,1,1,0,0,0
789053883,2,4,3692,84,604.6391401034364,39215.20350355,96426.17506093718,1,1,0,1,2
719286708,4,4,4498,76,455.02910217206164,26659.28594020779,12389.163885609189,0,2,0,1,1
793395933,4,4,4208,69,708.8687702777064,38984.59344736948,117096.76972126318,1,0,0,0,1
771733608,1,3,2276,40,780.2536778810305,-2773.5788548199343,164884.23958406388,1,1,0,1,0
710102208,2,3,4464,75,621.3501340397125,31147.245592018888,268337.9827078704,1,1,1,1,2
712849158,3,4,2186,44,635.3816578570745,32150.06535915927,101663.15144748168,1,1,0,0,1
783070833,1,5,4408,86,701.8341192617696,55381.092939618415,180133.25112971704,1,1,0,0,2
789345408,1,5,4983,53,531.9630305614771,5649.2001245914435,148652.83864059596,1,2,2,0,2
720992883,4,4,4805,76,539.797280390498,-3518.8996972744717,92756.55360350198,1,0,1,0,1
803652633,4,4,5124,70,495.0275794692566,27808.291801382184,158579.12446064892,1,1,1,0,3
789248958,1,3,5259,89,675.3778210056621,5660.099909786917,15525.489561307419,1,0,2,1,1
715440558,4,3,3940,74,672.7552573508397,28471.54602304293,82354.99668334317,1,0,0,1,0
718311933,4,6,2587,43,574.5903477688659,34084.33265187471,-19562.939863754407,1,2,2,0,3
710015733,4,3,3142,37,423.84907345021395,3883.3078177573916,119924.21218935955,1,0,2,1,2
794965233,4,6,1927,44,557.2480806228284,8951.739201134224,48930.407761540904,0,2,0,1,1
710512833,4,6,5178,79,573.0989872291905,18531.844348967606,81253.69966406237,1,1,0,1,3
710803008,4,6,4372,68,474.88732575507294,17957.464202731455,173390.54755613965,1,0,1,0,2
712987608,4,3,4263,84,418.3545698210706,18035.632965307217,9040.039787742353,1,1,0,0,2
716974383,3,3,1911,35,495.0012250346063,13649.001338860333,105769.31425345172,1,0,0,0,0
720930633,4,5,2341,37,639.7426714875658,29524.88919269596,215857.47792970372,1,1,2,1,2
710136258,4,6,2833,43,549.4605394031162,50284.981859434745,-19686.969470934477,1,1,0,1,2
779438208,4,4,4606,75,359.6800618239952,15609.651445304567,190855.43513005483,1,1,0,1,3
721017333,4,4,4606,83,626.257491356753,25484.092914957466,168394.56379196135,1,1,0,1,0
720952608,4,6,4396,68,489.05224008615636,27176.805807800498,120759.63603801151,1,1,0,0,3
822132858,3,1,2205,43,437.54489135119195,9277.679908290707,32405.033382155292,1,1,2,1,0
713526258,0,3,2020,33,409.66485590757196,61852.283451729934,214755.14889035892,1,0,0,1,2
712877733,3,6,4407,84,622.9468764184721,7294.413227095774,198314.66742216406,1,2,0,1,2
711824358,4,3,4524,70,562.513580130309,20479.363662112974,76959.67660925235,1,1,1,1,3
789990333,1,5,4469,80,476.9776627470807,31011.896090473685,70188.64273152959,1,0,0,1,2
709612983,1,5,2265,41,760.4824237863339,23443.0609126378,69835.34202310338,1,1,0,0,2
771058908,1,3,4563,72,502.97568939859707,21201.41938327987,228803.6473523074,1,2,2,1,2
715471833,3,5,4525,67,791.4424782366194,22024.912906852234,139101.7863783256,1,1,0,1,2
713947908,3,6,4426,91,372.68855166591777,30218.662507578985,80152.18313172396,1,1,1,0,0
716269308,4,4,4192,90,458.3941846813666,32954.80400044225,95345.97852904946,1,0,0,1,2
708692583,4,3,2312,44,479.8208783467159,13960.731038593998,122343.62218658708,1,1,2,1,3
709892658,4,5,4495,67,555.9818772221513,34300.07143648708,202764.53030912043,1,1,1,1,0
713815383,3,3,2147,44,358.47007380392336,36646.81560132245,62967.58322356808,1,2,0,1,1
710183283,4,5,5032,84,589.9796906111077,21772.55795965208,35514.961910511774,1,0,0,0,2
711937158,2,5,4837,87,643.5162223952713,30026.082642876114,80115.86189821787,1,2,2,1,0
771486933,4,5,3942,84,899.844834338714,54755.08457024455,150863.16540001112,1,0,0,1,2
717450633,2,3,1920,39,632.1431665090821,21736.80765828121,-44148.45975871147,1,0,1,0,1
716403633,4,5,4467,69,496.41209046177795,15914.8796068645,158214.0650258751,1,2,0,1,3
717646983,4,4,2720,53,161.7099907635299,21174.493845115107,192821.86388959642,1,0,0,1,2
778837083,3,3,2078,62,872.2877974675591,28076.932548600653,280858.707694635,1,2,0,1,1
708946008,4,5,2445,39,730.0532415952414,22893.846232099,97712.43366860808,1,0,2,1,2
715625658,4,3,4603,87,490.8746225066777,16403.002899431376,260662.1573528712,1,0,0,0,0
708960858,3,3,4786,85,405.13652572092474,34781.78222067527,127481.0098925567,1,0,0,0,1
814840833,0,4,2393,37,751.150169236548,37587.831129556595,65086.149898177966,1,0,2,0,2
772082208,0,4,4254,82,743.5923499682813,35562.05904545662,101677.11603472306,1,0,0,1,2
711597183,3,5,4571,72,793.8617234724832,33556.87000348278,9991.328892372097,1,0,2,1,2
718673358,3,5,2137,52,482.9517467067934,10358.06115658847,165386.61332795845,1,1,1,1,0
716108283,4,6,4833,82,304.6144657554992,40924.617028477136,29684.46965311328,0,0,0,1,2
779360808,4,3,4937,75,384.0026861350124,9137.917536858953,184577.22752332478,1,2,0,0,1
716352033,4,3,4869,78,670.5837102385278,28073.22182541165,141978.32573886134,1,0,1,1,0
716643033,4,3,2981,40,629.1295993519441,35765.49435718159,172255.89255494723,0,2,2,0,2
711567333,2,5,4581,70,763.0633659837409,43383.410422311645,142208.9018893189,1,1,0,0,1
755437533,4,3,5005,77,727.4144228093414,15301.416797873233,220810.96698820137,1,1,0,1,3
771566208,4,3,4681,74,519.5171730008084,16677.214669200304,50475.81929642272,1,0,2,1,0
720725883,4,5,4177,68,382.0004222116114,25691.951101160066,92768.83907019338,0,1,0,0,2
716747283,4,5,5059,79,271.9808542178648,2458.6078243077973,162876.406511774,1,1,0,1,2
787519683,4,3,4727,78,574.775837064625,28178.553594276,238004.3375612214,1,1,2,1,0
721044333,4,5,4905,91,428.6902964187324,31615.771953151794,201970.9341885023,1,1,1,0,0
713679633,4,6,1813,51,724.9119044515576,34659.122417477265,174559.30743697745,1,2,0,1,2
711126483,4,4,5136,76,627.8168330781729,20454.542676617413,131167.18384645306,1,1,0,0,0
715227633,4,5,4240,60,503.0662794204831,-1112.7756054049678,143652.86622174873,1,1,0,0,2
708635058,4,4,4798,85,800.4655969471603,37154.3164186864,323932.59402640036,1,1,0,1,1
709051533,1,6,4956,92,748.2767007304446,22091.58771696977,127897.18698390969,1,1,2,1,3
712361583,3,3,3756,67,409.8954148398766,19865.55194903801,89721.37003167314,1,0,1,0,3
708390633,4,5,4219,69,830.1293786754889,31696.31692528732,94141.26562076592,1,0,0,1,0
720281508,4,3,4625,91,363.1496060110769,19170.175735983583,71726.18097184796,1,0,0,1,3
720885558,1,5,4885,74,505.490194283127,19688.32979200521,145998.66827232065,1,0,0,1,1
713282733,1,4,4341,64,448.3500432316656,21669.443465815966,65906.51578512424,1,1,0,0,2
720040158,2,3,4633,71,460.6815817670593,17555.047586456603,146766.43779196416,1,1,0,1,0
755996583,4,5,2574,43,529.2736062944914,22540.643275593113,256321.67458050922,1,1,0,1,0
711359058,4,3,4622,71,489.4323758502107,3014.8783601200375,283789.9066448869,1,1,2,0,3
714064908,4,4,4813,84,549.3981371264761,27613.801251341323,149354.93056077976,0,2,0,1,3
765847383,0,4,4425,78,383.1255281984553,10362.168562774474,90532.95967606944,1,2,0,1,1
789531633,4,4,5218,88,708.9630323417939,3364.362925448895,286029.6864819641,1,1,2,1,3
820593033,1,3,4496,64,716.2901324810663,28252.248199745296,137083.1728509813,1,0,0,0,3
710078358,4,5,4095,88,395.3148358309239,36148.893566291146,108912.78146905907,1,1,0,0,2
715025208,4,5,4168,63,536.6679179121898,28493.957588298177,82081.00814363813,1,1,0,1,2
709596783,1,5,4444,78,605.0287990148719,35320.36696804146,127023.68113225022,1,2,1,0,1
715960308,4,3,2016,49,410.5453813849549,7887.263005256296,113183.2931103182,1,1,0,1,0
787268733,1,5,4535,85,609.7631283609489,40790.72345467539,-67838.14701673748,1,2,2,1,3
789923058,1,3,2474,44,445.7127594742741,7119.646631011416,132252.64403718448,1,1,2,0,0
771079833,4,3,4332,78,525.2314954330382,23168.947544390438,155747.042507405,1,1,0,1,2
710507733,2,3,4038,68,297.989169049363,43256.30620032837,147192.32953706288,1,0,2,1,3
711627558,4,5,3968,73,630.1838608389248,41894.24060515921,185306.2626069599,1,0,2,1,1
710536983,4,6,4423,67,907.103429965057,37496.35465753199,139795.2762075424,1,1,2,1,0
803657133,1,6,4757,75,589.8934204633447,24273.223155323478,82165.0779992344,1,1,0,1,2
769053033,1,3,2104,44,695.8984035340212,47758.74648502617,107269.60683508532,1,1,0,1,3
713613258,3,6,4461,71,414.04642023885094,26566.839687842024,87638.3486424707,1,1,0,1,2
768544833,4,6,4531,77,326.251773087189,21563.20820587233,117674.58050180893,1,1,1,1,3
720782658,2,4,5079,80,449.99735781412755,17057.868391842454,196468.3344947362,1,1,2,1,3
768162108,0,5,2451,50,690.0918988666194,11909.962830032919,179741.94171340647,1,1,1,0,1
714516033,0,4,4412,87,480.16944145296395,-5013.2329594382645,-9911.742777596068,1,1,1,1,3
788630958,1,3,3264,67,758.6817670837031,28919.285024771132,64521.379654402386,1,0,1,1,2
716292033,4,6,4815,84,560.1536058697098,23762.34780722014,137585.18523713003,1,2,1,1,2
780372408,4,6,4317,69,725.8403791216234,45573.57466207209,102432.71317822291,1,1,0,0,1
823507833,2,4,4510,79,657.8020541802363,22676.844691373575,83536.55301094765,1,1,0,1,2
711111633,1,5,3844,75,469.7321040987878,19021.777876266948,229018.26362491044,1,0,0,1,2
709904508,1,5,4190,71,471.90184088781984,2029.6775569178244,252549.9795885185,1,1,0,0,1
712022883,1,4,4555,82,695.8703480979758,4700.354037155801,154469.3583655687,1,2,0,1,1
714581358,4,3,2204,36,606.7502751997538,34950.3742257471,36160.585667337975,1,2,2,1,1
825831933,4,4,4528,81,455.45511279758256,17304.089860358425,97823.85121697075,1,1,2,0,2
720274158,4,4,3879,76,723.0506264118999,26043.688199486023,72161.66669652013,1,1,0,1,1
794253108,1,3,3851,78,702.5746312066805,9246.347649799589,18025.605474956494,1,0,0,1,2
720899883,1,6,3770,82,446.77309772344705,43069.57585057931,-18618.694313869186,1,1,0,1,0
714313608,4,5,4356,74,629.5262819934544,55908.8515180788,94938.995805684,1,2,1,0,2
716602683,1,3,5092,70,741.6417651429506,33768.37900235754,153423.12431945326,1,2,0,0,2
715928808,4,3,4580,75,748.6818363234916,32798.956552399424,78486.17804930848,1,0,2,1,0
771899433,3,5,1263,27,570.5226721153323,17509.633125473774,62131.043446378055,1,0,1,1,0
709711758,4,3,1853,31,570.0889114156098,48830.50174231568,135624.10445919045,1,2,0,1,2
721137558,1,1,2011,42,478.92941891381787,28424.025349246094,101035.95672878742,0,0,1,0,3
822959133,1,4,4508,83,509.9730651675018,23636.932768982384,82106.37977626,1,0,1,0,2
720491958,4,4,4302,74,707.8574097355703,48454.90600956197,89728.08212855509,1,1,2,0,3
713607108,4,6,4486,61,647.514147119463,14580.497194331874,114163.45932661922,1,0,0,0,1
709729533,1,4,2169,49,793.5589540085148,36623.822963998,86192.07680318679,1,2,2,0,0
717890583,1,4,4671,93,667.0355771821953,42991.98585104966,119560.91321075271,1,0,0,1,0
718384233,1,4,4258,58,452.8914976572688,35289.73554204511,42908.24963240001,1,1,0,1,2
713401758,0,6,4897,75,576.9903731817051,38894.63031793673,5358.759356253344,1,0,1,1,2
713556033,4,5,3959,59,292.2031708558006,43304.37202977559,149296.97219513424,1,2,0,0,3
719265108,4,6,4430,94,530.4157255019659,34693.412085654585,165750.14116612682,1,2,1,1,3
778740708,4,3,4203,69,597.9223111864028,38773.00866194537,94976.76459744413,1,1,1,1,0
710952933,4,5,4226,75,741.9523650276059,43800.41174804254,61186.3882800034,1,0,0,0,2
720991833,4,4,2603,53,483.4080342533009,-209.34499337706438,98482.76228341497,1,0,2,0,2
779954658,3,4,4714,82,925.4681184587132,59008.55223788702,39498.86613610662,1,1,0,1,2
714204108,4,3,3859,55,351.66049359827514,-1566.4055157106668,188372.23760708587,1,1,0,0,1
805546308,4,3,4554,83,623.2808711083776,25037.32540003579,149185.21667955662,1,2,1,1,3
802878408,1,6,4116,88,551.6326243461053,23038.917714953866,16513.611301740748,1,2,0,1,1
794558658,4,3,4783,86,529.2281461104275,35416.03358303738,-44646.2201621297,1,2,2,1,1
711634008,4,6,4591,70,475.49099077841913,16804.63117739318,137296.2142908783,1,1,2,1,1
708260208,4,4,4321,76,358.00220651763925,-4631.542784692483,176381.32561406857,1,2,2,0,2
713435058,4,5,4715,66,572.883576922549,22214.676220236317,224138.60465406344,1,1,2,0,2
719656533,2,6,4149,79,459.74321764360843,16614.232638403668,179988.65460691068,1,2,1,1,2
719709558,1,3,4518,79,378.57592013895675,19412.294189253153,118002.89893886072,1,0,2,1,1
713105508,2,4,3754,53,406.4628141165184,27233.75531308363,186872.12338462478,1,1,0,1,0
710719683,1,3,4460,88,461.60558031890577,42328.1805629704,181826.99497343198,1,0,0,1,3
817892208,4,5,4006,72,741.6810227394594,24606.69862459058,43414.40832678904,1,1,1,0,1
714102183,0,1,1872,41,772.0548070774676,-1838.4618629719153,135076.2209366617,1,1,1,0,2
719445633,4,4,4919,69,535.9520858456693,-10289.78478244222,99843.64904132219,1,0,2,0,1
709820658,3,3,3785,64,717.7823134087641,34428.49932915486,114184.17665573453,1,2,2,0,3
718481283,4,5,5210,73,880.4826930692004,45429.714096873126,125516.36049391354,1,1,2,1,3
789300408,4,3,4293,87,715.1373712841448,28919.93334973728,90997.4122043621,1,1,2,0,3
815088483,4,4,3864,64,798.9106906469351,10705.997408619807,196477.52866378412,1,0,2,1,1
717139608,4,3,4635,65,422.3969361410184,24737.59932142306,90833.63740052286,1,1,0,1,0
717626508,4,3,5495,87,701.4409021806658,26045.819831172288,103200.50287594803,1,1,2,1,3
716216958,2,6,4386,63,499.4128203485727,28650.05785694321,84124.02564717046,1,1,1,1,0
718693683,1,4,3918,74,690.3757664663153,24634.49701078978,84045.08580826185,1,2,1,0,1
716298633,4,5,5774,84,517.1364059327468,15002.607607985065,52335.43944117117,1,2,0,1,0
755661933,1,5,2434,45,640.1727287856942,17620.57202182659,107946.99015244059,1,0,0,0,2
712914783,1,4,4743,82,588.7153222335949,32100.97195223746,52912.161303549234,1,0,0,1,2
711240108,2,3,4800,61,666.4219538845523,-11148.03341105114,220778.7628577244,1,1,2,1,3
721396758,4,3,5062,80,626.6254092765346,62986.97135702812,139514.96083271757,1,1,1,1,1
715636533,4,4,4833,73,590.847159196608,24407.81880675399,137738.8714864481,1,1,0,0,3
716669658,4,6,2760,38,620.6638734126208,39151.50382037291,71857.12969849775,1,2,0,1,2
718212633,1,5,3635,79,344.81249057659096,43226.41280219832,91199.61959935815,1,1,0,0,2
713629533,4,3,4321,83,482.566307668217,28400.754874488626,116571.63311280815,1,0,2,0,1
771450708,1,5,4363,73,720.2948208841877,16306.59143711997,73397.7685334385,1,1,1,0,2
711311883,4,5,3299,63,646.8449584557999,32356.22786340358,180068.1834006454,1,1,2,1,2
802673508,0,3,2460,39,743.2877502919598,39565.70580453694,70109.73825718233,1,2,1,0,3
708113208,4,3,4375,69,537.6949822432962,26494.666533933538,114679.06835831174,1,0,2,1,1
720043533,2,6,4211,66,639.4836027780469,35528.1077330789,-11793.39509547087,1,0,0,0,2
801083133,4,5,3691,69,307.91295002606745,14651.86217179469,-3989.2689057321695,1,0,1,0,2
716246733,4,4,4681,71,568.1502237059508,3762.1111720567314,119698.79329613602,1,1,0,0,3
828285858,4,3,4053,66,326.41170926481954,10567.963054528302,-4847.3106909925555,1,0,1,0,2
718890933,4,3,2429,38,843.5569950507862,6286.272997094333,59289.43494365852,1,0,2,1,1
711148308,2,4,4173,77,689.7185625312388,26468.700298496013,50608.63355324071,1,1,0,1,0
712810233,4,3,4258,80,738.969755325084,27055.158455473415,32987.39946370303,1,0,2,0,1
714098883,1,5,4773,80,496.6205942152722,15955.54331528255,153872.30332848305,1,1,2,0,2
779327733,2,4,3861,81,709.5445534927084,22626.63570526778,132000.05090143596,1,0,1,1,0
710461083,4,4,4333,84,510.5391258879061,51653.46435225441,109320.3828900316,0,1,0,1,2
709306983,4,6,4721,81,327.97132913851624,44248.93321503443,104237.01056159573,1,2,0,1,3
813182658,4,4,4408,79,587.6972913990442,56771.46383701236,89814.46366055394,1,1,2,1,2
781110408,4,5,5048,75,700.5276145726746,14397.268452959406,85596.10804571818,1,1,1,1,3
818007783,1,6,4683,89,817.4909602505558,21593.699785197983,-1727.688321754249,1,1,0,1,0
708862233,1,3,5161,83,479.9274787179551,36688.9781602259,92279.34408827363,0,2,1,0,2
714006333,4,5,2289,41,668.2080074012576,45584.78155223104,77048.61999536173,1,1,1,1,1
770596458,4,4,2362,39,701.5280374439355,-8205.03251451582,131997.3596577282,1,1,0,0,0
709534083,4,3,1844,41,771.9635618383634,10123.850383579178,240421.1385736458,1,1,0,0,0
710579583,4,3,4420,86,618.5344293964349,-5789.955022486327,169164.05070600216,1,0,2,1,1
708949908,0,1,2073,44,569.3930691632187,25827.579620809163,152188.94900003137,1,0,2,0,2
718696458,4,4,3822,68,604.7537965446666,3646.5011717786983,196560.36749611332,1,1,2,1,3
710611683,4,6,4279,83,288.5437041067521,39124.26037741935,108260.86379369721,1,1,0,0,2
721511883,4,6,4981,79,491.73305643182186,30928.511161071554,219428.75833529752,1,1,1,1,2
753094533,3,3,3531,73,637.8141131862801,13007.40501652296,186363.6975409324,1,2,1,0,0
769892058,3,4,4564,65,596.4919484395101,16925.570042556275,14417.783904491502,1,1,1,1,0
715705683,4,4,4578,70,410.36741685384777,16119.344443869428,34562.47862452867,1,0,0,0,1
715724808,3,5,4370,83,558.2396772250039,30886.12410650995,-808.6125844677445,1,0,1,1,1
717123858,1,5,4045,62,319.0138196590203,12136.74709483245,194853.37102021783,1,1,0,0,2
716236683,4,4,4143,71,489.5831829360635,19616.896711953024,81832.51206755059,1,1,1,1,0
779310033,4,3,1788,36,935.9284662122375,6883.625854246588,223637.7496379199,1,1,1,0,2
711409833,4,3,4838,71,571.2576771970796,-5418.684156680189,187818.9380340456,1,1,0,0,0
721174008,0,4,4495,77,478.1900989324818,52847.51725826053,64086.77435330227,1,2,2,1,3
714192933,4,3,1976,44,493.0073135303371,13505.129472620545,143310.32713774452,0,2,0,1,3
709632483,4,3,4457,84,575.5969701583522,35408.55096478415,63780.697292881094,1,1,0,0,3
718431258,2,4,3662,74,826.7737277886542,33251.53200387596,67949.32553475219,0,1,0,1,2
817029108,1,4,3804,67,850.7013505720886,24726.0370388378,149973.2411001733,1,1,0,1,2
769577358,4,4,4358,89,623.3383297724445,34357.24660182817,105913.08816411608,0,1,1,0,1
815589558,3,6,4097,70,705.6208196722878,26143.413653189215,128271.18237538554,1,2,1,1,3
718975083,4,6,2133,44,470.2830281372849,38548.02003037449,234451.31658435304,1,2,0,1,2
715315008,1,6,3870,70,536.4615819790823,35042.151641187025,236405.00649144745,1,1,0,1,2
779252283,4,6,5201,82,670.9391134160929,-1709.4857246036736,187277.37535333884,1,2,1,0,1
714533058,4,4,4606,86,632.7306244897792,268.49780657875453,184547.8592023979,1,1,0,1,1
716570958,2,3,2351,39,658.5081320308692,37134.872170159935,-72416.04972765975,1,1,0,1,3
710116833,1,5,2748,40,521.6119855935445,21974.5157668337,-1338.1525638190506,1,1,2,1,2
718586133,4,6,4892,85,489.1390247588304,27041.126559649278,15015.528371194217,1,1,2,1,1
773322558,4,6,3964,69,979.9932037619303,26345.667986990713,171532.67677240045,1,1,2,0,1
714554808,4,3,4802,91,424.43527605226825,33039.006058101724,110408.36381569246,0,0,0,0,2
771464808,4,6,4161,71,555.9000067616174,11045.149438233333,67582.30158468592,1,1,2,1,3
708234558,4,5,4540,73,154.3535880505102,20474.985735973594,83692.45101839062,1,1,0,1,2
715737258,4,6,4917,84,541.048770324395,51765.15171336472,25325.97082643959,1,0,2,1,0
710188308,4,6,4927,73,465.8035301653865,19403.785724862635,231281.6885778511,1,1,1,0,2
714839808,4,6,4317,64,778.1162751819197,1149.4899510046853,57727.44823988795,1,1,0,1,0
811140933,4,4,5219,63,704.8780881154214,42630.09873764045,132187.4814717359,1,1,0,1,2
788937933,4,3,3566,81,939.1109371908383,24040.980581077605,71466.5812865405,1,2,2,1,2
721527858,4,3,2343,42,847.1534568290703,26210.49544257608,119345.76747583375,1,0,2,0,0
718265658,4,3,4130,80,287.9779090615521,41567.650980323546,141566.9797918995,1,0,0,1,0
714312708,2,6,4493,68,371.3243414836717,29198.4940904376,125015.22237321478,1,0,2,1,2
712675158,2,5,4160,75,704.7752976264137,16834.313575702363,140970.35657553741,1,1,0,1,0
826473858,1,6,4820,60,487.0144539950942,42762.54351403861,31393.278242582674,1,0,2,1,0
817382958,4,5,4894,89,802.807632799458,38954.54299392331,76668.32773405414,1,0,0,0,3
712927383,4,3,1939,49,838.6759378512203,26016.843925276753,209242.63512501755,1,0,0,0,1
712894308,3,5,4345,75,496.9569709916259,11230.043719392495,101747.68485007432,1,1,2,0,2
711430908,4,3,2153,35,586.0147497010319,33583.50113280885,166745.3386843193,1,1,0,0,0
809849358,4,2,2719,36,702.4149756168888,11043.74465866912,284464.5143428177,1,0,0,1,0
809363958,1,5,4177,66,388.2249136516409,40168.328112464296,36566.77031596479,0,0,1,1,1
721228308,4,5,2182,40,684.0801406417543,33436.6064749041,106532.59733016502,1,2,2,0,3
708708858,4,1,2548,46,580.6516881768994,29911.630182972505,177673.35162730634,1,1,0,0,2
721111233,3,6,4853,85,318.49269317525136,26154.43430659523,156941.25672813557,1,1,0,1,0
718866633,3,5,4347,63,597.5550275112681,18530.134047917007,65026.069324254866,1,2,1,1,2
719100633,0,3,3564,73,576.2299653295706,9906.695957713267,221721.73030351786,1,1,0,1,2
