CLIENTNUM,Income_Category,No_of_product,Total_Trans_Amt,Total_Trans_Count,Credit Score,Outstanding Loans,Balance,PhoneService,InternetService,TechSupport,PaperlessBilling,PaymentMethod,Churned,Time
265390410,1,3,3618,81,468,2281,231802,0,1,1,1,2,0,2024-01-08
388722847,4,1,2749,76,516,3112,269796,0,2,1,1,0,0,2024-01-08
327437058,2,3,2742,59,523,47231,184936,0,2,0,1,1,0,2024-01-08
993732837,3,1,1058,86,374,46189,53993,0,2,1,1,2,0,2024-01-08
775697405,4,5,2973,66,444,24613,268326,0,1,0,0,2,0,2024-01-08
968422363,2,5,1685,50,309,21355,174764,1,0,0,1,2,0,2024-01-08
681346325,1,3,3048,61,682,24929,94135,1,2,2,0,1,0,2024-01-08
583186494,0,5,1006,74,739,7822,50980,1,2,2,1,0,0,2024-01-08
186294935,0,5,3241,23,605,35558,26607,0,2,2,0,1,0,2024-01-08
201213451,0,5,3256,21,633,2887,238041,1,0,0,0,0,0,2024-01-08
391949943,4,5,1781,41,309,46348,239819,0,1,1,0,0,1,2024-01-08
691807034,1,1,2474,83,360,7608,263931,1,0,0,1,3,0,2024-01-08
514839915,1,5,3346,28,781,16013,221191,1,0,0,0,0,0,2024-01-08
760584810,3,5,1507,38,610,23639,30017,1,1,1,0,2,0,2024-01-08
175304280,1,1,2620,34,547,47391,212881,1,2,2,0,3,0,2024-01-08
885304969,0,5,3315,36,640,5790,38029,0,0,2,1,0,0,2024-01-08
702910366,3,1,3151,30,696,45170,106,0,2,2,0,1,0,2024-01-08
754508110,3,3,3326,34,304,1009,231875,1,2,2,0,2,0,2024-01-08
897247297,3,1,1419,43,743,5667,277378,1,2,2,1,1,0,2024-01-08
262570376,2,1,3408,85,310,19723,229722,0,1,1,1,2,0,2024-01-08
393850061,1,1,1169,39,523,25469,256469,0,1,1,1,3,0,2024-01-08
854625388,4,5,2903,47,573,49558,107345,1,0,0,1,3,0,2024-01-08
697330981,1,3,3229,21,481,27538,63174,0,2,0,1,1,0,2024-01-08
388337960,2,1,2727,23,556,23808,19507,1,2,2,0,1,0,2024-01-08
716177583,1,1,3346,48,780,36047,137281,0,0,0,1,0,1,2024-01-08
985986900,4,5,2106,32,566,21310,128496,1,0,2,0,2,0,2024-01-08
309860480,3,1,1111,32,499,24734,112240,0,0,0,0,3,0,2024-01-08
682081268,4,5,3091,52,549,39015,182364,1,1,1,0,2,0,2024-01-08
869506375,4,1,2870,63,687,34546,70039,1,2,0,1,3,0,2024-01-08
648005555,2,5,1000,43,348,45082,163483,1,1,0,1,1,1,2024-01-08
324674177,0,5,2351,85,549,29105,199488,1,2,0,1,1,0,2024-01-08
685467418,0,5,1842,76,808,6828,415,0,2,0,0,2,0,2024-01-08
90651725,2,5,2906,66,410,15238,198382,0,0,0,1,0,1,2024-01-08
284103827,3,1,948,74,510,24718,190134,0,2,0,0,2,0,2024-01-08
858367858,3,5,3614,32,774,22994,136790,1,1,0,0,1,0,2024-01-08
720990183,3,3,1230,76,463,8469,262004,1,0,1,0,3,0,2024-01-08
785118120,1,5,1047,32,826,40450,148944,1,0,1,1,1,0,2024-01-08
616356182,0,1,3543,52,850,48331,201601,0,1,2,0,2,0,2024-01-08
19547158,4,3,1486,61,547,178,62676,1,0,0,0,2,0,2024-01-08
379883883,3,5,2191,23,507,30266,8317,1,1,2,0,3,1,2024-01-08
899613856,0,3,3040,61,671,7912,216632,1,1,2,1,3,0,2024-01-08
79015242,4,5,3303,48,771,16673,150756,0,0,2,1,2,0,2024-01-08
806656083,3,5,966,43,580,33328,57321,1,2,2,0,0,0,2024-01-08
710003958,3,1,1209,45,610,39745,267861,0,2,0,1,1,0,2024-01-08
630227716,0,3,2318,36,542,32133,226915,0,0,1,0,2,0,2024-01-08
970892429,0,3,1457,21,322,21830,30759,1,2,0,1,3,1,2024-01-08
167545200,2,3,3010,54,795,23499,176578,0,0,1,1,1,0,2024-01-08
343874123,1,3,2541,83,616,516,147376,0,1,1,1,3,0,2024-01-08
412022313,0,3,1125,48,529,197,103269,1,0,1,0,1,0,2024-01-08
286304326,3,3,1343,43,413,33426,298861,0,2,1,0,1,0,2024-01-08
968384864,3,5,3055,19,411,12797,71157,0,2,0,0,0,0,2024-01-08
663636842,3,1,1855,81,659,2328,47352,1,2,1,0,2,1,2024-01-08
289614621,4,1,3051,65,530,9566,9205,0,0,0,0,0,0,2024-01-08
533875558,3,3,3154,70,387,41122,282712,1,0,0,0,0,0,2024-01-08
7802832,2,5,2626,52,405,32144,48043,1,1,2,0,2,0,2024-01-08
17602980,4,5,2689,27,556,28585,171997,1,1,0,0,0,0,2024-01-08
547206075,2,5,2910,25,639,11887,120517,0,2,1,1,1,0,2024-01-08
67691696,0,1,1413,39,369,10082,202494,0,0,0,0,3,0,2024-01-08
711803038,0,5,2901,77,636,30234,101310,0,2,0,0,2,1,2024-01-08
715010801,1,1,3160,52,384,49827,278577,1,1,0,1,3,0,2024-01-08
39652698,3,5,3368,38,647,6423,59781,1,1,2,1,1,0,2024-01-08
937771303,0,5,1871,66,425,42830,183404,1,2,1,0,0,0,2024-01-08
577635533,1,1,2910,27,420,42942,102871,1,0,0,1,2,0,2024-01-08
156952051,2,1,3507,59,826,46866,118989,1,1,2,0,3,0,2024-01-08
655590841,2,5,1846,28,626,37379,221455,0,2,1,1,1,0,2024-01-08
92498722,1,5,1924,41,835,7537,33861,1,1,0,1,3,0,2024-01-08
483054228,4,5,2595,72,842,27236,204520,1,0,1,1,0,0,2024-01-08
446661370,2,1,1277,83,425,44744,44057,0,1,1,1,0,0,2024-01-08
59501944,2,3,2676,54,740,18909,37075,0,2,0,0,1,1,2024-01-08
213772243,4,1,2432,66,525,21080,52082,0,1,0,0,3,0,2024-01-08
478991652,3,3,2481,85,743,17735,220897,1,2,0,0,2,0,2024-01-08
590629720,3,1,2173,63,408,32035,184291,0,2,2,0,1,0,2024-01-08
686218711,4,5,1214,41,700,39653,279215,1,1,1,0,0,0,2024-01-08
865694089,3,5,3048,59,818,40228,103292,1,2,1,0,3,0,2024-01-08
276357954,3,1,1098,25,536,7098,258797,0,2,0,1,3,0,2024-01-08
538052690,1,1,1777,52,829,12937,59928,1,1,1,0,2,0,2024-01-08
262562193,2,5,2065,41,748,46973,99850,1,1,2,1,3,0,2024-01-08
456644130,1,5,2367,90,591,46113,214985,0,0,0,0,3,0,2024-01-08
363780916,0,5,3591,21,344,17196,14636,0,2,0,1,1,0,2024-01-08
818140186,4,3,1205,56,839,42153,58005,0,2,2,0,1,0,2024-01-08
18004324,0,1,2038,43,786,2327,78323,0,1,2,1,2,0,2024-01-08
708095487,2,5,3361,48,425,40304,75736,0,1,1,0,1,0,2024-01-08
47922694,0,1,2736,48,793,33990,203915,1,0,2,0,3,0,2024-01-08
304032686,3,1,2512,86,618,47343,89267,1,2,2,0,3,0,2024-01-08
32565569,1,1,1918,77,667,15133,268017,0,1,2,1,2,0,2024-01-08
636051815,2,3,1907,56,832,2106,232451,1,0,1,0,2,0,2024-01-08
112193536,0,3,1916,41,567,21127,252670,0,1,1,0,2,0,2024-01-08
597107721,4,1,1777,74,834,13279,85700,1,2,0,0,1,0,2024-01-08
466929166,2,5,2838,83,329,6926,208744,1,2,1,1,0,0,2024-01-08
504583037,0,5,2838,36,539,20869,153804,1,2,2,1,1,0,2024-01-08
475490088,1,5,1011,79,475,43589,241810,0,1,1,0,2,0,2024-01-08
180113099,1,3,1486,61,328,34297,116762,0,1,0,0,3,0,2024-01-08
842291,1,1,1697,30,338,9946,132067,1,2,1,0,2,0,2024-01-08
100555877,4,1,3069,50,688,49347,101842,1,0,0,1,2,0,2024-01-08
564723417,3,1,2740,68,849,22489,243852,1,0,0,1,1,0,2024-01-08
559736749,2,5,1540,52,367,18524,213379,1,1,0,0,1,0,2024-01-08
843954742,3,5,944,59,302,24838,139600,1,1,2,1,1,1,2024-01-08
600131254,2,3,1281,41,311,43535,185527,0,2,0,1,3,0,2024-01-08
720835308,1,3,2349,34,603,21037,55227,1,2,1,1,3,0,2024-01-08
719389755,4,5,2115,74,749,32,34550,0,2,2,1,0,1,2024-01-08
781039222,0,3,3538,38,434,24712,275680,1,1,2,1,2,0,2024-01-08
713511108,0,1,2861,38,636,5601,108674,0,0,1,1,1,0,2024-01-08
883137844,1,3,1243,38,581,41197,56369,1,2,1,0,0,0,2024-01-08
643244521,1,5,3408,38,439,44077,222343,1,2,1,0,0,0,2024-01-08
567892716,2,3,2398,81,301,33560,45588,1,1,0,0,3,1,2024-01-08
428082894,1,5,1857,54,382,1625,62274,0,1,0,1,1,0,2024-01-08
901315931,3,3,1332,56,364,44282,56764,0,0,1,1,2,0,2024-01-08
279159538,3,1,3397,48,697,12046,124672,1,0,1,0,2,0,2024-01-08
556839708,2,5,3203,47,674,14591,283805,1,1,0,0,1,0,2024-01-08
451793836,3,3,2593,86,688,29190,274547,0,2,1,1,1,0,2024-01-08
242775861,1,3,3169,21,566,39803,47805,0,2,2,0,2,1,2024-01-08
899058657,1,3,1017,88,688,16920,111697,1,0,2,1,2,0,2024-01-08
714032883,3,3,3122,74,721,22213,268478,0,2,2,1,0,0,2024-01-08
902437617,3,5,1913,23,384,32639,236718,1,0,2,0,3,1,2024-01-08
526627810,2,5,2021,21,449,39822,221610,1,2,1,0,3,1,2024-01-08
422855603,1,3,2962,85,369,49229,43839,0,2,1,1,2,0,2024-01-08
783367811,3,3,2461,32,792,21832,284709,1,1,2,1,1,0,2024-01-08
846629803,0,1,1634,61,447,39954,217106,1,2,1,0,3,0,2024-01-08
484531232,2,1,3395,23,733,15398,23376,0,2,1,1,0,0,2024-01-08
533641533,0,1,1820,47,495,29202,110998,1,0,1,0,1,0,2024-01-08
212150174,4,1,1867,85,689,8309,108951,0,2,1,1,2,0,2024-01-08
350218169,4,1,1444,45,808,9855,143315,0,1,1,1,2,0,2024-01-08
417110985,3,1,3171,86,436,40326,199575,1,1,0,0,1,0,2024-01-08
183587795,2,1,1105,74,358,44471,189869,0,1,2,1,3,0,2024-01-08
575309320,4,1,2291,66,462,43682,149286,0,0,1,0,0,0,2024-01-08
294820845,4,5,1667,81,794,33447,10124,0,1,0,1,2,0,2024-01-08
716245833,1,3,2838,52,651,42726,112752,1,2,1,1,1,0,2024-01-08
710109633,1,5,3265,65,810,44681,138560,1,1,0,0,3,0,2024-01-08
497853682,1,5,2747,47,417,44302,51206,0,1,2,0,3,0,2024-01-08
719157933,1,3,1694,83,600,13570,223392,0,0,1,0,3,0,2024-01-08
720204558,0,3,2778,28,330,15378,272238,0,2,2,0,2,0,2024-01-08
21464252,1,1,3364,38,352,30174,192914,1,0,1,1,1,0,2024-01-08
761525097,4,1,3616,63,475,45558,294024,1,0,2,1,3,0,2024-01-08
534679106,3,1,2195,65,496,27604,11684,1,0,2,1,0,0,2024-01-08
809309637,1,1,1905,45,717,26388,80598,1,1,2,1,0,0,2024-01-08
17898881,2,3,1241,70,633,4380,192011,0,1,1,0,0,1,2024-01-08
726435111,4,1,941,54,769,9856,170211,0,1,1,0,2,1,2024-01-08
349866663,2,1,2083,65,570,39995,249213,0,2,2,0,2,0,2024-01-08
348453705,1,1,1098,21,402,19849,199673,0,0,1,1,1,0,2024-01-08
714573258,2,1,1051,86,526,25029,209126,1,1,2,0,2,0,2024-01-08
429626433,0,3,2391,66,465,41886,287368,1,0,0,1,3,0,2024-01-08
232517420,1,5,1390,63,625,29449,34994,0,2,0,0,1,0,2024-01-08
263147173,0,1,2781,19,452,31643,158965,1,1,0,1,3,0,2024-01-08
984509426,3,3,3569,86,611,6810,31696,0,0,2,1,0,0,2024-01-08
988891723,4,5,3543,59,672,10255,174458,0,2,1,1,3,0,2024-01-08
587151803,1,5,1931,28,626,34397,45182,1,0,0,0,2,0,2024-01-08
157363186,0,1,914,76,714,39697,182566,0,0,0,0,3,0,2024-01-08
676314973,0,1,1882,41,486,37527,112655,0,0,0,1,3,1,2024-01-08
50150785,4,3,2307,47,558,44575,45571,0,2,1,0,1,0,2024-01-08
253230011,2,1,2092,63,683,46056,128502,1,2,2,0,0,0,2024-01-08
824413424,2,1,1288,45,720,33726,138421,1,1,1,1,2,0,2024-01-08
713949858,1,1,2092,47,303,5776,145301,1,1,0,0,2,0,2024-01-08
711427458,0,3,2085,65,840,35070,125632,0,0,1,1,2,0,2024-01-08
964171533,4,1,2450,77,741,16119,8543,0,0,1,0,3,0,2024-01-08
26626858,3,5,3562,88,782,25232,137913,0,0,0,1,1,0,2024-01-08
951484662,3,3,2027,66,343,4776,57292,1,2,2,0,2,0,2024-01-08
356374785,3,3,1323,32,318,40979,130866,1,2,1,1,1,0,2024-01-08
415423643,2,3,3254,18,753,11019,288313,1,1,1,0,1,0,2024-01-08
679213587,1,1,3400,45,411,24483,185084,0,2,2,1,1,0,2024-01-08
788457407,3,1,2108,68,634,18516,251984,1,1,2,0,3,0,2024-01-08
194804481,0,5,3151,63,416,44984,99577,1,1,0,1,2,0,2024-01-08
769080674,2,3,2021,43,358,21672,25155,1,1,1,1,3,0,2024-01-08
778760808,1,3,1116,66,589,43898,214561,0,2,2,1,0,0,2024-01-08
429643847,1,5,2097,90,598,13908,257193,1,0,2,1,1,0,2024-01-08
311834076,3,3,3276,27,616,28982,193178,1,1,1,1,2,0,2024-01-08
208915880,3,5,1524,76,591,18046,244245,1,1,2,0,1,1,2024-01-08
796013081,3,3,3411,56,657,26492,285706,0,2,2,0,2,1,2024-01-08
108546478,3,5,3478,38,565,18586,276349,1,2,2,1,3,0,2024-01-08
39992332,4,3,993,19,781,42418,186370,1,0,0,0,3,0,2024-01-08
710192283,1,1,2175,50,605,49177,192463,1,1,0,1,0,0,2024-01-08
277459868,1,3,3095,54,599,42276,177786,1,1,1,0,1,0,2024-01-08
246261082,1,3,2119,36,702,16614,53754,1,0,2,0,3,0,2024-01-08
659245952,1,1,1571,57,547,24288,229843,0,2,0,0,3,0,2024-01-08
301565819,1,5,1256,43,626,17810,216981,1,2,2,1,1,1,2024-01-08
645996028,4,5,1585,39,753,11393,53446,1,0,2,1,3,0,2024-01-08
248215131,4,1,1619,85,843,7937,45074,1,2,1,1,2,0,2024-01-08
772721208,2,5,944,81,793,22652,82886,1,1,2,0,3,0,2024-01-08
549104705,0,1,3296,59,303,19021,210136,0,1,1,1,0,0,2024-01-08
91491054,0,3,1858,39,829,42964,68032,1,2,0,1,0,0,2024-01-08
123760931,0,3,1942,56,773,22639,143779,0,0,2,1,2,0,2024-01-08
433414338,4,1,1467,83,820,31014,8706,1,1,1,1,3,0,2024-01-08
426046861,3,1,3558,36,357,12118,239682,1,1,2,0,2,0,2024-01-08
506390670,4,5,2497,50,744,625,299331,0,0,0,1,0,0,2024-01-08
459060186,2,5,1201,70,319,465,150027,1,2,2,0,1,0,2024-01-08
139215143,0,5,1826,18,795,25788,68506,1,1,1,1,2,0,2024-01-08
264032881,0,1,3229,57,776,9833,18115,1,1,2,1,2,0,2024-01-08
556391237,2,1,3185,54,490,40890,229441,0,2,2,1,2,0,2024-01-08
85915393,0,5,2937,38,661,11821,68768,1,0,1,0,0,0,2024-01-08
775647130,3,1,937,50,459,19637,256361,1,1,1,1,1,0,2024-01-08
606313838,4,5,2955,61,413,7589,17063,0,0,2,0,3,0,2024-01-08
547527576,4,1,2105,56,760,25025,198098,0,1,2,0,0,0,2024-01-08
825806103,3,5,3344,70,675,39448,31701,1,1,1,0,1,0,2024-01-08
710769258,2,3,3181,77,375,953,97124,1,1,2,0,1,0,2024-01-08
576586006,2,1,2564,48,503,33859,164427,1,1,2,1,0,0,2024-01-08
406662886,4,1,2856,38,810,34745,179832,0,0,2,1,2,0,2024-01-08
344658830,3,5,2132,18,303,32478,223323,0,2,2,1,2,0,2024-01-08
437358041,1,5,2039,79,811,44467,32968,1,2,1,1,2,1,2024-01-08
440150320,1,1,2704,32,427,45807,145404,1,1,2,0,1,0,2024-01-08
178591512,2,1,3516,57,676,21834,113759,1,0,0,0,2,0,2024-01-08
730670712,1,1,2456,68,327,59,279126,0,0,1,1,2,0,2024-01-08
363748807,3,1,2575,68,681,10332,59313,0,1,2,0,2,0,2024-01-08
787291308,3,1,1790,88,798,25240,116946,0,2,2,0,3,0,2024-01-08
937395483,2,5,1672,68,599,33201,208268,0,2,0,0,0,0,2024-01-08
323905487,0,3,2367,38,493,25143,222859,0,1,1,0,0,0,2024-01-08
267611234,1,5,3158,52,584,31496,92531,1,0,0,0,1,0,2024-01-08
163148568,1,5,1623,43,736,33642,24594,1,1,1,0,3,0,2024-01-08
710490708,2,1,2362,54,462,4595,81324,1,0,2,1,1,0,2024-01-08
357273246,0,5,1574,41,811,38869,263827,0,1,0,1,0,0,2024-01-08
263040668,2,5,3466,21,482,37589,219210,0,0,1,1,1,0,2024-01-08
137704417,2,3,1458,81,789,28134,79091,1,1,2,0,3,0,2024-01-08
473022001,3,1,3194,57,301,7441,82701,1,1,2,1,1,0,2024-01-08
464745637,3,1,1545,56,590,47128,56905,0,1,0,1,0,0,2024-01-08
382710801,2,3,2528,23,686,32293,242029,1,0,0,0,0,0,2024-01-08
4316650,0,5,2696,38,742,1341,228971,0,0,1,1,0,1,2024-01-08
903498478,3,3,2226,18,434,22193,263364,0,0,2,0,3,0,2024-01-08
947615097,0,1,3158,38,522,31825,114584,1,2,2,1,3,0,2024-01-08
845873100,2,5,1431,76,662,25247,193524,1,2,1,0,2,0,2024-01-08
703417779,1,3,2577,81,598,47384,151885,1,1,1,0,0,0,2024-01-08
272118054,4,1,2276,56,616,5149,24540,0,1,2,0,2,0,2024-01-08
711286533,4,3,1706,32,430,36969,118354,1,2,2,0,2,1,2024-01-08
917706721,4,3,950,83,595,20754,83338,1,1,1,1,3,0,2024-01-08
298568534,4,1,1795,57,490,37211,21228,0,1,0,0,3,0,2024-01-08
342458110,2,1,2512,66,524,23389,240807,0,2,2,1,0,0,2024-01-08
789430083,2,3,1853,38,685,36547,106893,0,0,0,1,3,0,2024-01-08
162407414,2,3,1145,86,448,3321,27316,1,2,2,1,2,1,2024-01-08
982112009,3,5,2544,47,735,25135,17131,1,2,1,1,1,0,2024-01-08
371125496,1,5,2038,90,752,26563,78963,1,2,2,1,0,0,2024-01-08
31061746,0,5,2340,86,375,18090,198901,1,2,1,1,3,0,2024-01-08
487574524,2,5,1670,23,312,32944,42435,0,0,0,0,0,0,2024-01-08
708923658,2,1,1147,48,634,8912,110392,0,1,0,1,3,0,2024-01-08
599711293,0,1,2443,47,523,35961,216270,0,1,0,1,1,0,2024-01-08
266422268,3,1,3254,72,819,40734,108187,0,0,0,0,2,0,2024-01-08
691766243,0,5,1051,36,511,2005,90753,1,0,2,0,1,0,2024-01-08
918004933,0,1,2950,50,764,31028,279443,0,1,0,1,1,1,2024-01-08
839984340,3,1,3055,34,442,15073,176052,0,1,2,0,3,0,2024-01-08
936833142,3,3,1697,25,516,14888,267852,0,0,0,1,0,0,2024-01-08
866839586,1,5,2200,19,630,15060,23240,0,1,1,0,2,1,2024-01-08
241750227,2,1,2067,21,755,24690,82147,1,0,2,1,3,0,2024-01-08
501717435,4,1,3440,30,734,47647,123898,1,1,1,0,1,0,2024-01-08
630792149,3,1,2345,54,843,8657,283075,0,0,1,1,3,0,2024-01-08
891622416,1,1,988,81,739,11271,170576,1,1,1,1,1,0,2024-01-08
279584528,4,3,3212,66,399,15733,177708,0,0,1,1,1,0,2024-01-08
549296938,4,5,2798,57,494,14577,227350,0,1,2,0,3,0,2024-01-08
709978309,3,3,2948,18,665,20701,196742,0,1,2,0,2,0,2024-01-08
15379979,3,3,1495,70,559,17096,128040,1,1,1,0,2,0,2024-01-08
122823209,0,5,2208,32,488,46620,42889,0,2,0,0,1,0,2024-01-08
48983132,0,3,2905,79,455,13911,83503,1,0,2,0,2,0,2024-01-08
53203601,1,1,1261,28,526,11288,194941,1,2,2,0,3,0,2024-01-08
130010127,0,5,3400,45,760,16448,144223,1,1,2,0,1,0,2024-01-08
491695082,1,5,2273,57,599,25778,215794,0,1,2,1,1,0,2024-01-08
723635177,2,1,1478,27,790,48448,98016,1,1,0,1,2,0,2024-01-08
878197706,2,5,3248,65,610,6773,24532,1,2,0,1,2,0,2024-01-08
825963330,0,1,3607,23,410,25171,279517,0,2,0,0,2,0,2024-01-08
448836894,0,1,1974,76,720,38008,83642,0,2,0,0,2,0,2024-01-08
894267936,3,1,1705,18,732,3499,179718,0,0,2,0,1,0,2024-01-08
646556517,4,5,2353,90,808,39369,33315,0,2,2,1,2,0,2024-01-08
150704404,4,5,3545,19,341,45221,281295,1,2,1,0,0,0,2024-01-08
721122258,4,1,2769,45,430,23637,178313,1,2,0,1,1,0,2024-01-08
771630690,2,3,1741,65,593,26006,58185,1,2,0,1,0,0,2024-01-08
607376683,4,1,1670,70,502,18206,80666,1,1,2,1,1,1,2024-01-08
285267945,2,1,1120,39,471,17220,72107,1,1,1,1,1,0,2024-01-08
258512146,0,1,1375,85,748,13330,291867,1,1,0,1,3,0,2024-01-08
980009948,2,1,1245,54,301,24740,221329,1,2,1,1,0,0,2024-01-08
293347484,1,5,2581,85,805,3035,170590,1,2,2,0,3,0,2024-01-08
154158245,0,3,2133,85,683,23257,262626,1,2,0,1,2,0,2024-01-08
806140383,4,3,2760,21,374,24575,236422,0,2,1,0,1,0,2024-01-08
469178398,4,5,1833,28,665,42938,295206,0,2,1,1,1,0,2024-01-08
396763228,3,1,2997,56,671,26951,6634,0,0,0,1,2,0,2024-01-08
718972302,0,1,2211,27,363,13494,402,1,1,2,1,0,0,2024-01-08
440059017,0,3,1292,27,814,30922,223549,1,2,0,0,0,0,2024-01-08
701780103,1,3,3540,61,305,12606,229455,1,1,2,1,3,0,2024-01-08
471794323,4,3,2959,65,725,37294,220433,1,2,0,1,3,0,2024-01-08
632899645,1,1,2734,85,432,2131,268258,0,2,0,1,3,0,2024-01-08
297658476,0,1,2251,34,688,28867,196870,0,2,2,0,3,0,2024-01-08
611291123,4,1,2814,70,509,10436,69558,1,1,1,0,0,0,2024-01-08
376064844,3,1,1511,19,687,4504,209782,0,2,2,1,1,0,2024-01-08
505677618,4,1,3026,90,629,4551,92233,0,2,0,1,2,0,2024-01-08
428498199,2,5,1138,65,424,24146,194413,1,1,1,1,2,0,2024-01-08
322673546,4,3,1339,19,526,43621,287003,0,1,1,0,3,0,2024-01-08
840154907,0,3,1446,30,839,47796,15405,0,2,0,0,0,0,2024-01-08
88319970,2,3,3524,66,710,3057,189546,0,2,1,1,3,0,2024-01-08
175131308,0,3,3471,66,660,11325,97193,1,1,0,1,1,0,2024-01-08
812801958,1,1,2890,86,346,46349,30647,0,0,2,1,1,0,2024-01-08
945792813,2,3,1739,56,813,31967,134156,1,0,1,0,1,0,2024-01-08
400429214,2,5,1896,43,622,26293,60093,1,1,0,0,1,0,2024-01-08
705577627,3,3,1382,47,831,48853,22640,1,1,1,0,1,0,2024-01-08
475206969,1,3,2738,68,457,30675,191882,0,1,2,0,3,0,2024-01-08
268236986,4,5,1826,34,806,2584,128168,0,0,2,1,1,0,2024-01-08
757533867,1,1,1346,86,484,17366,37592,0,1,1,0,3,0,2024-01-08
240440453,2,5,1455,74,696,7153,86314,0,0,1,1,1,0,2024-01-08
847502477,1,5,2235,61,500,35086,37776,1,2,0,1,0,0,2024-01-08
341112309,1,5,3524,54,809,47909,263154,1,2,2,0,0,1,2024-01-08
384568628,2,5,1931,25,611,33232,198763,0,2,0,1,2,0,2024-01-08
772241890,2,5,1285,39,802,38240,61527,0,0,2,1,3,0,2024-01-08
482147840,3,1,1008,61,478,25892,242100,1,1,2,0,0,0,2024-01-08
687998397,3,3,1992,79,650,37933,102383,1,0,1,0,3,0,2024-01-08
537088757,2,5,1426,74,602,6002,86838,0,0,1,1,0,0,2024-01-08
189790548,2,3,1382,68,755,31409,185692,0,1,2,1,2,0,2024-01-08
708195633,4,1,1355,56,783,43573,230686,0,1,0,0,2,0,2024-01-08
514283291,3,1,1409,30,829,35890,196866,1,2,0,0,0,0,2024-01-08
154739110,2,3,2818,70,335,41151,181302,1,2,0,0,0,0,2024-01-08
714505683,0,5,2541,61,523,32784,211850,0,2,0,1,3,0,2024-01-08
702919599,0,3,2557,85,747,38675,277327,0,0,1,1,1,0,2024-01-08
850482956,2,1,2059,52,340,49242,152393,1,2,1,0,2,0,2024-01-08
84010757,3,3,3326,47,304,28666,183779,0,1,1,0,2,0,2024-01-08
720644883,3,5,1406,18,572,16917,40762,1,0,0,0,2,0,2024-01-08
128258540,2,5,3484,52,695,10124,114403,1,2,2,0,1,0,2024-01-08
456409267,2,1,937,77,580,17938,50350,0,2,2,1,0,0,2024-01-08
700184972,3,3,2762,76,842,16398,166322,0,0,2,0,3,0,2024-01-08
193895190,0,3,1373,88,745,40624,96225,0,1,1,1,2,1,2024-01-08
597465985,3,5,2715,39,778,5199,117712,0,2,0,1,0,0,2024-01-08
406504630,0,5,2771,77,844,171,158933,1,2,0,0,2,0,2024-01-08
516048031,1,5,2257,27,484,45810,44358,1,1,0,1,2,0,2024-01-08
489924191,3,3,2505,43,783,26041,132212,0,1,0,0,1,0,2024-01-08
4441945,1,3,3449,39,371,3492,124261,1,0,2,1,0,0,2024-01-08
959678703,2,3,955,65,676,5115,40734,0,1,2,1,0,0,2024-01-08
308654471,2,3,1180,76,330,28000,55993,0,2,0,1,3,1,2024-01-08
554752896,1,1,2463,86,495,9715,38676,1,2,1,0,3,0,2024-01-08
935858214,2,5,2153,66,529,8152,120906,1,0,0,1,1,1,2024-01-08
749275262,3,3,1733,41,503,211,246939,0,2,2,1,3,1,2024-01-08
789654293,3,1,3520,77,710,12701,153731,0,0,1,0,0,1,2024-01-08
710402111,2,1,2695,88,728,45658,236758,1,1,0,0,1,0,2024-01-08
404019368,2,5,2425,74,840,12385,142313,0,2,0,0,2,0,2024-01-08
802657599,1,3,3069,72,658,15597,228507,1,2,0,1,3,0,2024-01-08
675763290,3,5,1677,76,636,34079,210634,1,1,1,0,0,0,2024-01-08
502326129,3,5,944,50,627,34111,69101,1,0,0,1,3,1,2024-01-08
886866976,2,1,1638,83,827,6657,148388,1,2,2,0,2,0,2024-01-08
181776013,4,1,1677,83,689,39719,104241,1,2,2,0,0,0,2024-01-08
353528199,3,3,3513,39,622,42472,151450,0,1,1,0,2,0,2024-01-08
708434733,0,1,2220,57,446,15703,134802,0,1,2,1,0,0,2024-01-08
404184791,2,1,1214,77,840,33382,161134,1,2,1,1,1,0,2024-01-08
76646021,4,3,1931,32,390,22291,25259,0,0,2,0,1,0,2024-01-08
317813482,2,3,3060,32,333,3562,17727,1,0,2,1,0,1,2024-01-08
784773201,1,3,2057,77,732,25511,178194,1,1,2,1,1,0,2024-01-08
120149994,0,3,2635,47,765,44528,144292,0,2,2,1,0,0,2024-01-08
655109011,1,1,1612,54,334,40092,219000,1,2,1,0,0,0,2024-01-08
161677427,3,5,2032,59,643,16147,49874,0,2,1,1,3,0,2024-01-08
291216078,1,3,2800,66,393,25182,14037,1,2,1,1,1,0,2024-01-08
472970043,1,5,2418,72,513,45232,53428,0,2,2,1,2,0,2024-01-08
812874549,4,5,1223,28,311,19895,279733,1,2,1,0,0,0,2024-01-08
17949407,1,5,2112,77,593,39792,155885,0,2,1,1,2,0,2024-01-08
304377198,3,5,2816,41,692,14249,106571,0,0,2,0,1,0,2024-01-08
821575555,0,1,2896,47,576,28041,267556,0,0,2,1,2,0,2024-01-08
537209958,1,5,1118,66,699,44819,64587,1,2,2,1,0,0,2024-01-08
619384521,2,3,2470,23,362,19417,85782,0,1,0,1,2,0,2024-01-08
574886713,3,1,3352,21,643,8157,139333,0,1,0,1,0,0,2024-01-08
818248383,0,1,2291,36,622,34283,236103,1,0,1,1,3,0,2024-01-08
576038725,1,1,2240,52,585,9234,44174,0,0,1,0,0,0,2024-01-08
