CLIENTNUM,Income_Category,No_of_product,Total_Trans_Amt,Total_Trans_Count,Credit Score,Outstanding Loans,Balance,PhoneService,InternetService,TechSupport,PaperlessBilling,PaymentMethod,Churned,Time
999980238,4,3,1490,24,358,8185,4705,1,1,0,0,2,0,2024-01-15
999980239,1,2,704,10,836,48459,262843,0,0,1,0,3,0,2024-01-15
999980240,1,2,1981,26,722,15098,286669,0,2,1,0,0,0,2024-01-15
999980241,0,1,688,10,698,22150,44286,0,1,0,0,0,0,2024-01-15
999980242,1,3,979,26,586,38698,17519,1,2,2,1,3,0,2024-01-15
999980243,4,1,702,29,744,9630,163943,1,0,0,1,1,0,2024-01-15
999980244,1,1,1643,39,712,10887,150531,1,2,0,1,2,0,2024-01-15
999980245,0,2,722,50,540,6222,35462,0,2,2,1,2,0,2024-01-15
999980246,3,2,1047,50,627,20073,137319,0,0,2,1,0,0,2024-01-15
999980247,4,1,563,40,590,6716,149716,0,0,1,1,0,0,2024-01-15
999980248,3,1,1282,41,424,17076,1689,1,0,2,0,2,0,2024-01-15
999980249,0,1,1093,38,741,44078,282099,0,0,0,0,2,0,2024-01-15
999980250,2,2,1375,46,694,26486,209902,0,0,1,1,3,0,2024-01-15
999980251,0,2,1816,47,364,8338,154301,0,0,0,0,0,0,2024-01-15
999980252,1,1,1139,50,426,21940,129409,1,2,0,1,1,0,2024-01-15
999980253,4,2,1887,18,469,14263,73044,1,2,0,0,0,0,2024-01-15
999980254,3,1,1867,10,463,39075,177688,1,2,2,0,0,0,2024-01-15
999980255,3,1,602,28,327,38905,256813,0,1,2,0,3,0,2024-01-15
999980256,1,2,766,20,799,39456,218734,0,1,2,1,0,0,2024-01-15
999980257,3,1,1633,46,806,41414,115842,0,2,0,1,2,0,2024-01-15
999980258,1,1,1837,17,599,3231,14186,1,0,1,0,0,0,2024-01-15
999980259,2,3,1878,18,375,9662,294962,0,1,0,0,2,0,2024-01-15
999980260,1,3,1559,18,718,30268,131357,0,2,2,1,1,0,2024-01-15
999980261,4,2,1256,42,452,7214,82506,1,0,1,1,2,0,2024-01-15
999980262,1,1,1604,33,449,27955,137652,1,2,2,0,0,0,2024-01-15
999980263,3,3,594,34,726,41391,81621,1,0,0,0,1,0,2024-01-15
999980264,3,3,1032,26,558,15917,87592,1,0,1,1,2,0,2024-01-15
999980265,1,1,1847,31,513,28365,210142,1,2,0,0,1,0,2024-01-15
999980266,0,2,1940,32,836,47254,37041,1,2,0,1,1,0,2024-01-15
999980267,0,2,1638,23,480,45425,299248,0,0,1,0,3,0,2024-01-15
999980268,1,3,620,17,555,28136,133901,1,2,1,0,3,0,2024-01-15
999980269,0,2,852,24,407,18376,145712,1,2,0,0,3,0,2024-01-15
999980270,2,3,884,43,650,17902,186942,0,2,1,0,1,0,2024-01-15
999980271,2,3,801,47,323,35438,141937,0,1,1,0,3,0,2024-01-15
999980272,0,1,1161,27,631,32501,288612,1,2,2,1,1,0,2024-01-15
999980273,3,1,996,30,392,9010,255841,0,1,0,1,0,0,2024-01-15
999980274,4,1,2014,49,721,11590,279268,1,1,2,1,3,0,2024-01-15
999980275,2,3,1345,10,597,47272,60997,0,1,0,0,3,0,2024-01-15
999980276,4,1,1635,42,359,46620,127650,0,0,0,1,3,0,2024-01-15
999980277,0,2,1352,21,574,37478,53622,0,2,0,1,1,0,2024-01-15
999980278,3,3,882,31,427,22678,267262,1,2,0,0,2,0,2024-01-15
999980279,1,3,996,20,575,18230,272758,0,0,1,0,2,0,2024-01-15
999980280,1,1,1799,21,505,30662,95644,0,1,0,1,1,0,2024-01-15
999980281,2,3,1350,31,527,25905,229366,1,2,0,0,0,0,2024-01-15
999980282,1,3,751,49,684,40384,178349,1,1,2,1,3,0,2024-01-15
999980283,1,1,1922,43,572,9015,76730,1,1,0,1,2,0,2024-01-15
999980284,3,1,1671,26,798,17812,104367,1,0,0,0,2,0,2024-01-15
999980285,1,2,2020,30,604,13461,115988,0,1,1,1,2,0,2024-01-15
999980286,4,2,1619,13,605,27500,142782,0,0,1,1,3,0,2024-01-15
999980287,2,1,656,49,691,23793,6721,1,1,0,1,1,0,2024-01-15
999980288,1,2,1030,13,496,24006,54607,0,2,1,0,0,0,2024-01-15
999980289,0,1,977,12,317,18621,71609,1,0,0,1,0,0,2024-01-15
999980290,2,2,1341,42,767,10620,91345,1,0,2,0,0,0,2024-01-15
999980291,2,2,664,44,617,43493,297552,1,1,2,1,0,0,2024-01-15
999980292,1,3,1196,12,384,46068,297048,1,2,0,1,2,0,2024-01-15
999980293,2,2,1149,33,522,27427,4061,0,0,1,0,3,0,2024-01-15
999980294,1,1,1680,23,825,22230,218929,0,0,0,1,2,0,2024-01-15
999980295,0,1,1706,39,695,32454,139151,1,1,1,0,0,0,2024-01-15
999980296,4,3,635,35,808,19352,107062,0,1,1,1,0,0,2024-01-15
999980297,3,3,889,11,709,39971,246579,0,0,2,1,0,0,2024-01-15
999980298,0,2,719,23,477,46532,239582,0,0,2,0,2,0,2024-01-15
999980299,4,2,1259,31,736,11206,59665,0,0,0,1,2,0,2024-01-15
999980300,4,2,586,48,490,12132,272330,0,0,0,1,3,0,2024-01-15
999980301,2,2,1831,49,709,35321,189939,1,0,1,0,1,0,2024-01-15
999980302,2,2,1101,24,343,39648,271462,0,2,0,0,1,0,2024-01-15
999980303,2,3,799,46,742,44471,299686,1,1,1,1,2,0,2024-01-15
999980304,0,2,586,50,454,30569,283496,1,0,0,0,3,0,2024-01-15
999980305,0,1,1452,18,745,39905,213872,1,0,1,0,0,0,2024-01-15
999980306,2,3,528,22,788,4938,30436,1,0,2,1,0,0,2024-01-15
999980307,0,3,801,17,671,16581,180838,1,1,2,0,0,0,2024-01-15
999980308,4,2,1440,34,509,43899,172695,1,2,0,1,1,0,2024-01-15
999980309,4,3,884,20,765,18837,204201,0,2,2,1,3,0,2024-01-15
999980310,2,1,558,25,842,4239,76523,1,0,1,0,1,0,2024-01-15
999980311,0,3,732,25,692,15022,66312,0,1,1,1,1,0,2024-01-15
999980312,2,3,823,26,421,45391,206044,1,0,1,1,2,0,2024-01-15
999980313,0,2,741,37,742,27297,24873,1,2,1,0,3,0,2024-01-15
999980314,2,2,1654,47,811,13198,207375,0,2,1,0,3,0,2024-01-15
999980315,2,3,1648,13,676,35050,188644,1,2,2,1,3,0,2024-01-15
999980316,3,1,1922,12,497,49402,212879,1,2,2,1,2,0,2024-01-15
999980317,0,3,1004,43,324,15124,67380,1,2,0,0,2,0,2024-01-15
999980318,4,1,1581,40,670,21895,231389,0,1,1,1,0,0,2024-01-15
999980319,4,3,1634,35,604,4311,202304,1,1,1,0,2,0,2024-01-15
999980320,2,2,1750,41,317,33893,104866,1,1,0,1,1,0,2024-01-15
999980321,3,2,1811,11,403,42680,265831,0,0,1,0,2,0,2024-01-15
999980322,2,3,1681,11,835,21189,131807,0,2,0,0,2,0,2024-01-15
999980323,3,2,828,17,371,17455,276151,1,1,2,0,1,0,2024-01-15
999980324,3,1,1776,41,681,18905,232157,1,0,2,1,0,0,2024-01-15
999980325,1,2,1074,28,488,43038,21177,1,1,1,1,0,0,2024-01-15
999980326,1,3,1172,35,603,28307,241603,1,2,1,1,2,0,2024-01-15
999980327,2,2,1289,48,640,3877,13870,0,0,0,0,3,0,2024-01-15
999980328,2,1,895,36,679,44962,240146,0,1,2,1,3,0,2024-01-15
999980329,4,3,1344,32,663,6736,118759,0,0,2,0,1,0,2024-01-15
999980330,0,2,1571,35,605,13149,192945,1,2,0,1,1,0,2024-01-15
999980331,0,1,1129,49,310,38499,222946,0,1,0,0,3,0,2024-01-15
999980332,1,1,1940,45,346,16486,178375,0,2,0,1,3,0,2024-01-15
999980333,1,2,1106,29,548,19823,177461,1,1,0,1,3,0,2024-01-15
999980334,4,3,585,26,555,43650,283102,1,0,1,1,1,0,2024-01-15
999980335,2,3,2015,33,765,14489,240327,1,2,0,1,1,0,2024-01-15
999980336,1,3,1170,36,675,17006,116049,0,0,2,0,0,0,2024-01-15
999980337,0,2,1847,29,505,5997,247280,0,0,1,0,3,0,2024-01-15
999980338,3,2,805,26,370,24603,76647,0,2,2,1,3,0,2024-01-15
999980339,0,2,1277,18,421,45962,115941,1,1,2,0,1,0,2024-01-15
999980340,3,2,1450,31,478,12846,171630,0,1,0,1,1,0,2024-01-15
999980341,3,2,777,13,420,34253,295537,0,2,2,0,2,0,2024-01-15
999980342,3,1,890,46,503,35164,273981,1,2,0,0,3,0,2024-01-15
999980343,0,1,970,33,455,6108,107948,1,2,0,1,3,0,2024-01-15
999980344,4,1,1170,18,785,36695,296473,1,2,1,1,1,0,2024-01-15
999980345,2,1,967,39,672,13597,144443,1,1,1,1,1,0,2024-01-15
999980346,3,1,1816,10,386,33387,211613,1,1,1,0,2,0,2024-01-15
999980347,0,2,1609,14,536,6243,208072,1,0,0,0,3,0,2024-01-15
999980348,1,2,563,37,621,15609,101407,1,1,2,1,2,0,2024-01-15
999980349,2,3,971,29,568,40556,77463,0,2,2,1,1,0,2024-01-15
999980350,2,3,602,22,515,35862,119262,0,2,0,0,2,0,2024-01-15
999980351,0,2,1170,22,797,12206,206752,1,1,0,0,1,0,2024-01-15
999980352,0,2,1993,27,575,39302,151082,0,0,1,1,1,0,2024-01-15
999980353,1,2,914,10,815,7879,1136,0,1,2,1,0,0,2024-01-15
999980354,3,1,1505,36,810,14239,204601,0,1,1,1,3,0,2024-01-15
999980355,1,1,1212,18,687,29719,235776,1,0,0,0,1,0,2024-01-15
999980356,4,3,1809,11,611,5484,148505,0,2,2,0,1,0,2024-01-15
999980357,4,3,2003,33,410,14416,158405,1,2,1,1,1,0,2024-01-15
999980358,3,2,1636,13,464,43214,251076,0,2,2,0,2,0,2024-01-15
999980359,3,3,1530,11,377,48820,160506,1,0,1,0,2,0,2024-01-15
999980360,2,3,1466,36,686,43595,17252,0,0,2,0,2,0,2024-01-15
999980361,1,1,674,29,500,38465,295190,0,2,2,1,2,0,2024-01-15
999980362,0,3,780,16,560,1654,297329,1,0,0,1,0,0,2024-01-15
999980363,3,3,906,48,622,30079,270190,1,2,2,1,0,0,2024-01-15
999980364,1,2,1334,47,730,456,18809,1,0,2,0,1,0,2024-01-15
999980365,4,3,542,50,382,7296,136331,1,1,2,1,1,0,2024-01-15
999980366,1,2,741,41,629,935,215762,1,2,1,0,1,0,2024-01-15
999980367,1,3,1796,33,342,27728,206557,1,1,0,0,1,0,2024-01-15
999980368,1,3,1283,22,782,41716,276053,0,1,0,1,1,0,2024-01-15
999980369,3,1,689,38,351,5101,67696,0,0,1,1,2,0,2024-01-15
999980370,3,1,785,25,307,4157,17756,0,1,1,1,2,0,2024-01-15
999980371,1,2,1555,14,545,40257,142361,0,2,2,0,1,0,2024-01-15
999980372,3,2,1900,13,706,42472,69176,1,1,2,0,0,0,2024-01-15
999980373,2,2,1450,38,375,30232,6740,0,0,2,0,1,0,2024-01-15
999980374,2,2,1577,21,819,37363,82153,1,1,0,0,0,0,2024-01-15
999980375,4,2,697,47,730,38749,117191,1,0,2,1,3,0,2024-01-15
999980376,0,3,1406,27,406,139,147281,1,1,2,0,0,0,2024-01-15
999980377,3,1,1144,18,767,48831,268204,1,2,2,1,2,0,2024-01-15
999980378,1,1,612,43,618,23762,50082,0,0,0,1,3,0,2024-01-15
999980379,4,3,1554,41,438,27344,61698,0,0,2,0,0,0,2024-01-15
999980380,2,2,1452,30,754,21093,229674,0,0,1,0,0,0,2024-01-15
999980381,2,2,1754,44,581,6439,84999,0,1,0,0,3,0,2024-01-15
999980382,3,1,985,27,398,26528,28758,1,0,0,0,1,0,2024-01-15
999980383,1,2,1955,37,335,48897,117680,0,2,1,0,2,0,2024-01-15
999980384,0,3,1986,38,846,7194,205672,1,0,2,0,2,0,2024-01-15
999980385,1,1,1154,48,555,43977,240569,1,2,1,0,2,0,2024-01-15
999980386,0,1,1194,12,473,16424,167319,1,0,2,1,0,0,2024-01-15
999980387,1,1,578,38,510,8728,79936,0,2,0,1,3,0,2024-01-15
999980388,3,1,622,44,735,30492,151904,1,1,0,0,3,0,2024-01-15
999980389,1,3,1111,27,516,39603,54882,0,0,0,0,1,0,2024-01-15
999980390,2,3,1755,23,830,49821,5304,1,2,2,0,3,0,2024-01-15
999980391,3,1,1444,11,398,43684,129964,0,2,1,0,2,0,2024-01-15
999980392,1,3,1978,48,765,14587,182671,0,1,1,0,3,0,2024-01-15
999980393,1,2,1847,43,737,6080,121894,1,0,1,0,1,0,2024-01-15
999980394,1,1,1006,40,793,33756,212821,0,0,1,0,0,0,2024-01-15
999980395,1,1,1610,15,430,4473,260895,0,0,2,0,0,0,2024-01-15
999980396,2,3,749,18,633,33895,123390,1,0,0,1,2,0,2024-01-15
999980397,0,3,1701,35,602,11115,226471,1,2,0,0,0,0,2024-01-15
999980398,1,2,1956,28,361,3759,66028,0,1,1,1,1,0,2024-01-15
999980399,2,2,866,40,766,31822,239867,1,2,1,0,3,0,2024-01-15
999980400,3,3,625,26,318,32500,278292,0,2,2,0,0,0,2024-01-15
999980401,3,1,1276,34,823,30049,121119,0,0,2,0,2,0,2024-01-15
999980402,4,2,810,26,500,5481,202751,1,0,2,0,2,0,2024-01-15
999980403,1,1,1495,16,718,41834,145617,1,2,0,1,1,0,2024-01-15
999980404,3,3,1264,38,633,48337,129607,0,1,0,0,1,0,2024-01-15
999980405,1,3,1134,21,435,9153,195846,0,1,2,1,3,0,2024-01-15
999980406,0,1,1446,10,787,6959,149936,1,0,2,1,0,0,2024-01-15
999980407,0,2,1281,46,508,7357,32552,1,0,0,0,0,0,2024-01-15
999980408,0,3,1805,24,648,40150,63671,1,2,1,0,0,0,2024-01-15
999980409,4,1,875,17,827,1984,26260,1,0,1,1,1,0,2024-01-15
999980410,4,3,1067,45,799,43832,163171,0,2,2,1,1,0,2024-01-15
999980411,3,2,1541,28,748,33919,221450,0,0,0,0,2,0,2024-01-15
999980412,4,2,1838,22,359,10787,286278,1,0,0,1,1,0,2024-01-15
999980413,0,2,1550,17,619,41085,208421,1,1,1,1,1,0,2024-01-15
999980414,2,3,1094,47,581,27832,170999,1,1,2,0,1,0,2024-01-15
999980415,3,2,1941,49,670,33561,140548,0,2,0,0,0,0,2024-01-15
999980416,3,1,927,15,702,16567,53935,0,0,1,1,3,0,2024-01-15
999980417,0,3,859,29,819,18492,232353,1,2,0,0,0,0,2024-01-15
999980418,4,1,889,21,404,36821,281669,1,1,2,1,3,0,2024-01-15
999980419,1,3,611,26,810,5018,50292,0,1,2,1,1,0,2024-01-15
999980420,0,1,780,47,572,19173,166777,0,1,2,0,2,0,2024-01-15
999980421,1,1,1857,40,432,16561,213449,1,2,2,0,0,0,2024-01-15
999980422,0,1,1141,20,550,31026,268090,1,1,0,0,2,0,2024-01-15
999980423,0,1,558,37,379,7912,12328,1,1,0,1,1,0,2024-01-15
999980424,1,3,660,26,821,28297,79148,0,2,1,1,1,0,2024-01-15
999980425,4,1,604,41,364,24042,168594,1,1,2,1,1,0,2024-01-15
999980426,3,2,1812,42,464,46024,159288,0,2,2,1,1,0,2024-01-15
999980427,0,2,1453,32,532,15426,163627,1,2,2,0,3,0,2024-01-15
999980428,4,3,1063,16,312,48743,10718,0,0,2,0,1,0,2024-01-15
999980429,3,3,1740,10,538,30287,52959,0,0,1,0,2,0,2024-01-15
999980430,1,2,1277,34,588,16282,250435,0,1,2,0,0,0,2024-01-15
999980431,1,3,1919,30,807,20804,165026,1,0,2,1,3,0,2024-01-15
999980432,3,3,1490,38,738,8063,189418,1,1,1,0,1,0,2024-01-15
999980433,0,3,1311,37,792,30114,8990,0,2,2,0,0,0,2024-01-15
999980434,0,2,890,43,515,25816,127960,0,1,2,0,2,0,2024-01-15
999980435,0,3,1566,27,792,10029,107086,1,0,0,0,2,0,2024-01-15
999980436,1,3,783,49,344,5017,134692,0,0,0,0,3,0,2024-01-15
999980437,0,2,1488,50,465,45254,162592,1,0,0,0,3,0,2024-01-15
999980438,2,3,1991,39,405,27534,14892,0,1,2,0,1,0,2024-01-15
999980439,4,3,1738,29,598,23482,61110,1,2,1,0,3,0,2024-01-15
999980440,3,3,1903,20,591,24183,31624,0,1,0,0,3,0,2024-01-15
999980441,0,2,1903,12,532,20089,62883,0,0,2,1,0,0,2024-01-15
999980442,3,3,631,45,696,32368,168834,0,1,1,0,0,0,2024-01-15
999980443,0,1,1766,28,746,19231,160530,1,2,2,1,2,0,2024-01-15
999980444,0,2,1423,14,669,20679,254684,0,1,1,1,3,0,2024-01-15
999980445,0,3,610,39,517,17711,275001,1,2,1,0,2,0,2024-01-15
999980446,4,3,1850,37,555,4468,274856,1,0,0,0,1,0,2024-01-15
999980447,3,1,694,25,469,26619,174282,1,0,2,0,0,0,2024-01-15
999980448,0,1,1307,16,551,22248,107456,1,1,0,1,1,0,2024-01-15
999980449,0,2,655,36,843,24244,90845,1,1,2,1,0,0,2024-01-15
999980450,4,3,889,24,364,26294,196196,1,0,0,1,3,0,2024-01-15
999980451,3,3,1521,15,760,38832,27788,1,2,0,1,0,0,2024-01-15
999980452,2,1,1213,30,360,25472,214848,0,1,2,1,1,0,2024-01-15
999980453,3,2,1565,16,658,29688,74640,1,2,0,1,1,0,2024-01-15
999980454,4,3,1804,41,428,23320,39560,1,0,0,0,2,0,2024-01-15
999980455,3,2,932,32,562,49398,20174,0,1,0,0,1,0,2024-01-15
999980456,3,1,1405,29,352,33357,39622,0,0,1,0,0,0,2024-01-15
999980457,2,3,829,20,849,27149,152484,1,2,0,0,0,0,2024-01-15
999980458,3,1,1544,14,643,42177,131331,0,1,1,1,1,0,2024-01-15
999980459,1,3,901,33,759,24703,22767,1,1,0,0,2,0,2024-01-15
999980460,0,3,1050,21,481,8487,107450,0,0,0,1,3,0,2024-01-15
999980461,0,2,1991,31,716,36935,285851,1,0,0,1,0,0,2024-01-15
999980462,0,1,763,28,709,11799,131171,1,1,2,0,2,0,2024-01-15
999980463,3,1,1689,31,672,11212,237066,0,1,2,0,1,0,2024-01-15
999980464,3,1,1230,49,369,25684,173308,1,1,2,1,2,0,2024-01-15
999980465,2,3,1779,47,636,38612,236216,1,2,0,1,3,0,2024-01-15
999980466,3,3,731,32,473,46670,115240,1,1,1,0,1,0,2024-01-15
999980467,4,2,1789,16,651,24817,15833,1,2,1,1,2,0,2024-01-15
999980468,4,2,1166,12,725,389,33358,1,0,0,1,0,0,2024-01-15
999980469,2,3,1951,38,600,13851,43940,0,1,0,1,2,0,2024-01-15
999980470,0,2,763,23,832,41940,278782,1,1,0,1,3,0,2024-01-15
999980471,0,1,1753,27,400,22385,177523,1,0,1,0,3,0,2024-01-15
999980472,0,1,681,26,712,42290,134744,0,2,0,1,0,0,2024-01-15
999980473,4,3,1376,19,303,28795,75030,1,0,2,0,1,0,2024-01-15
999980474,2,2,1030,39,393,18376,39731,1,1,0,0,3,0,2024-01-15
999980475,2,2,1668,46,393,14088,210657,1,0,1,1,0,0,2024-01-15
999980476,0,3,1877,32,605,38742,258571,0,0,0,0,2,0,2024-01-15
999980477,1,1,1968,20,680,21846,66494,0,2,0,1,3,0,2024-01-15
999980478,1,1,1099,32,525,48244,261713,1,1,2,0,3,0,2024-01-15
999980479,3,1,1158,17,304,46500,283677,1,1,2,0,0,0,2024-01-15
999980480,0,2,1073,17,448,25240,81854,1,2,0,0,3,0,2024-01-15
999980481,3,1,1167,21,354,569,68873,1,2,0,1,2,0,2024-01-15
999980482,2,2,1752,10,625,31686,88787,1,2,1,0,2,0,2024-01-15
999980483,1,3,1577,17,474,34478,32913,0,0,0,0,0,0,2024-01-15
999980484,0,2,680,36,656,49183,18962,0,1,1,1,0,0,2024-01-15
999980485,3,3,851,37,450,34177,83293,1,0,2,0,1,0,2024-01-15
999980486,3,1,1969,20,840,374,49322,0,2,0,1,1,0,2024-01-15
999980487,3,1,828,17,756,37150,46962,0,2,2,0,3,0,2024-01-15
999980488,2,2,1569,44,509,34334,14383,1,2,0,1,1,0,2024-01-15
999980489,4,3,1449,46,827,16084,254224,0,1,0,1,3,0,2024-01-15
999980490,3,1,894,15,509,35164,201007,1,1,2,1,3,0,2024-01-15
999980491,3,2,631,40,364,21970,204501,0,0,2,0,1,0,2024-01-15
999980492,4,1,1541,39,802,13514,256138,0,0,1,1,1,0,2024-01-15
999980493,4,1,1855,43,471,35543,292723,1,2,1,1,1,0,2024-01-15
999980494,1,2,561,40,411,4124,39091,0,2,1,1,0,0,2024-01-15
999980495,4,2,847,28,721,35172,288963,0,0,0,1,1,0,2024-01-15
999980496,2,1,1457,50,622,33281,203517,0,1,0,1,1,0,2024-01-15
999980497,3,2,1685,23,372,44739,58220,0,1,2,0,2,0,2024-01-15
999980498,1,2,1818,25,774,43817,32372,1,1,0,0,2,0,2024-01-15
999980499,4,3,1014,49,319,5116,40071,0,2,2,0,1,0,2024-01-15
999980500,0,2,1297,47,833,48560,169423,0,2,2,0,3,0,2024-01-15
999980501,1,2,747,28,339,1344,139695,1,0,0,0,3,0,2024-01-15
999980502,0,1,615,39,491,42168,131526,0,2,0,0,1,0,2024-01-15
999980503,2,3,1922,39,646,15879,292614,0,2,1,0,1,0,2024-01-15
999980504,3,2,856,29,369,36412,290076,0,1,1,1,0,0,2024-01-15
999980505,4,3,579,48,336,38995,240689,1,0,2,0,2,0,2024-01-15
999980506,1,2,1700,41,687,23845,19529,1,1,0,1,2,0,2024-01-15
999980507,4,1,1708,47,309,20037,261529,1,2,1,1,0,0,2024-01-15
999980508,0,3,630,35,798,6975,154672,1,1,0,1,2,0,2024-01-15
999980509,3,2,1630,48,396,10663,29809,0,2,1,1,1,0,2024-01-15
999980510,3,1,1098,12,438,33690,33789,0,0,0,1,1,0,2024-01-15
999980511,4,1,1687,31,472,5804,144517,1,1,0,1,0,0,2024-01-15
999980512,0,3,1533,35,406,29764,158554,0,1,0,1,2,0,2024-01-15
999980513,1,2,1298,37,556,41703,222837,0,0,2,0,1,0,2024-01-15
999980514,4,2,1077,21,694,33765,50858,0,0,2,1,3,0,2024-01-15
999980515,4,2,1168,18,579,5427,298796,1,1,2,1,0,0,2024-01-15
999980516,1,2,1524,48,622,28541,127744,0,2,0,1,3,0,2024-01-15
999980517,1,1,1912,50,825,12317,229371,1,0,1,1,0,0,2024-01-15
999980518,0,2,607,48,626,6807,82588,0,0,0,1,2,0,2024-01-15
999980519,4,3,802,47,559,39071,264697,1,1,1,0,2,0,2024-01-15
999980520,0,3,658,49,696,17645,37718,0,2,2,1,2,0,2024-01-15
999980521,2,2,2014,11,810,41826,19117,0,2,2,1,0,0,2024-01-15
999980522,0,1,829,13,531,38765,289051,0,2,2,0,3,0,2024-01-15
999980523,3,1,965,23,820,39291,99078,1,2,1,0,2,0,2024-01-15
999980524,2,3,1442,38,722,42099,133695,0,0,1,1,2,0,2024-01-15
999980525,1,3,1132,32,363,12762,148607,1,1,0,0,2,0,2024-01-15
999980526,0,3,529,19,356,19758,260771,0,2,2,0,3,0,2024-01-15
999980527,1,1,1187,37,696,392,139895,0,0,2,1,2,0,2024-01-15
999980528,4,2,1750,47,397,22526,130213,1,2,0,1,3,0,2024-01-15
999980529,0,2,1450,20,511,6238,231555,1,2,2,0,3,0,2024-01-15
999980530,1,2,1920,27,819,17125,240285,0,1,2,1,1,0,2024-01-15
999980531,1,2,1906,15,365,34044,147910,0,0,2,0,1,0,2024-01-15
999980532,2,1,1499,34,356,30585,142093,1,2,1,0,3,0,2024-01-15
999980533,2,2,727,36,532,21204,69308,0,0,2,1,2,0,2024-01-15
999980534,1,1,1742,18,392,2760,194877,1,2,2,0,1,0,2024-01-15
999980535,2,1,531,16,393,14830,95595,1,2,0,1,0,0,2024-01-15
999980536,1,1,1601,17,671,18376,208719,1,0,0,0,1,0,2024-01-15
999980537,0,3,1863,26,750,34424,220259,0,2,0,0,1,0,2024-01-15
999980538,3,2,1229,27,756,1591,224951,0,0,2,0,2,0,2024-01-15
999980539,0,1,1198,23,359,49203,234366,0,2,0,1,1,0,2024-01-15
999980540,2,1,755,38,448,45804,87330,1,2,2,0,0,0,2024-01-15
999980541,2,3,794,15,674,2154,186365,0,0,1,1,2,0,2024-01-15
999980542,3,3,922,24,848,17643,185557,0,2,0,1,0,0,2024-01-15
999980543,2,1,598,34,326,19703,231307,0,2,2,1,3,0,2024-01-15
999980544,1,2,1000,38,728,41458,109480,1,2,0,1,1,0,2024-01-15
999980545,0,2,846,15,467,7551,267163,0,1,2,1,3,0,2024-01-15
999980546,4,3,1923,19,640,10813,160065,1,2,2,0,3,0,2024-01-15
999980547,1,3,1984,17,475,44538,97645,0,2,1,1,2,0,2024-01-15
999980548,2,1,837,39,582,27027,200582,0,2,2,1,2,0,2024-01-15
999980549,2,2,1855,15,736,35632,210260,0,1,1,0,1,0,2024-01-15
999980550,3,2,849,36,328,34562,132150,0,2,1,0,0,0,2024-01-15
999980551,4,3,1146,31,319,9739,202728,1,0,0,1,0,0,2024-01-15
999980552,1,3,1896,34,819,10196,30281,0,1,1,1,2,0,2024-01-15
999980553,2,2,844,29,533,39926,132887,1,0,0,1,0,0,2024-01-15
999980554,0,2,1094,11,417,1696,94158,1,1,1,1,0,0,2024-01-15
999980555,1,2,1152,13,573,19317,272834,0,0,1,1,3,0,2024-01-15
999980556,3,2,830,31,589,19604,257621,1,0,0,1,1,0,2024-01-15
999980557,2,3,1176,19,614,17867,106155,0,2,2,0,0,0,2024-01-15
999980558,3,3,1621,19,455,34938,181749,1,2,1,1,1,0,2024-01-15
999980559,0,1,1526,40,469,13912,136393,1,2,1,1,0,0,2024-01-15
999980560,3,1,1649,23,491,20993,291951,0,0,0,0,3,0,2024-01-15
999980561,2,2,1027,19,728,3692,60906,0,0,2,1,1,0,2024-01-15
999980562,0,1,1545,20,332,48395,210595,1,0,0,1,3,0,2024-01-15
999980563,1,1,1121,38,390,14269,17095,0,2,1,0,0,0,2024-01-15
999980564,4,3,1650,30,431,11685,261305,1,1,1,1,2,0,2024-01-15
999980565,3,1,862,23,527,44441,132486,0,2,2,1,2,0,2024-01-15
999980566,2,3,767,11,761,21073,36218,1,2,0,1,3,0,2024-01-15
999980567,4,1,509,40,670,40688,48472,0,1,2,1,0,0,2024-01-15
999980568,4,1,792,37,711,4010,294120,0,2,0,0,2,0,2024-01-15
999980569,1,3,895,41,436,32990,298178,1,0,1,0,2,0,2024-01-15
999980570,3,1,1404,42,556,16993,11465,1,2,2,0,0,0,2024-01-15
999980571,1,2,1957,43,585,6249,103505,0,1,0,0,3,0,2024-01-15
999980572,3,1,1977,26,545,23207,77335,1,0,0,0,0,0,2024-01-15
999980573,4,3,1691,42,657,44467,144873,0,1,2,0,3,0,2024-01-15
999980574,2,1,1055,33,320,22607,67677,0,2,0,0,1,0,2024-01-15
999980575,3,2,1251,16,626,41043,68732,1,0,0,0,0,0,2024-01-15
999980576,3,1,939,31,666,19076,66025,1,0,1,1,3,0,2024-01-15
999980577,1,3,688,48,353,29715,18829,0,0,2,0,3,0,2024-01-15
999980578,1,3,1718,38,335,23430,112168,1,2,1,0,1,0,2024-01-15
999980579,2,3,1187,18,536,9215,183360,1,1,0,0,1,0,2024-01-15
999980580,2,3,1157,20,513,33560,52152,1,2,2,0,3,0,2024-01-15
999980581,4,2,1169,20,484,28167,281238,1,0,1,1,1,0,2024-01-15
999980582,3,2,1177,15,643,22247,248000,1,0,0,1,1,0,2024-01-15
999980583,4,3,1162,47,618,19287,126604,0,0,0,1,0,0,2024-01-15
999980584,2,2,913,50,321,28264,287240,0,0,2,1,3,0,2024-01-15
999980585,2,1,1425,14,806,20356,280867,1,0,1,1,3,0,2024-01-15
999980586,3,2,1989,27,357,12884,155645,1,0,0,1,2,0,2024-01-15
999980587,2,2,1659,42,317,5403,27935,1,1,0,1,0,0,2024-01-15
